id,username,fullname,text,likes,retweets,replies,quotes,date,word_count,text_length,link
20,TomaszCK1,Andrij Kornhauser🕎🧎‍♂️,"""Nawrocki to nie Duda!"" ""Nawrocki urwie się Kaczyńskiemu ze smyczy!"" Duma. Serce rośnie 🫶",404,64,67,2,"Jul 21, 2025 · 7:56 PM UTC",14,89,https://nitter.net/TomaszCK1/status/1947385268878610456#m
21,Wojciec59832415,Wojciech Wiśniewski,"Manowska atrapą zajmuje fotel kogoś innego funkcjonariuszka PiS co ją wybrał zamiast zgromadzenia sędziów, uczyniła prezydent elektem Nawrocki.Polska kraj Unii funkcjonuje warunkach trwały zamachu stanu - trzeba zawiadomić prokuraturę Europejska wyprowadzić Manowska w kajdankach.",0,0,0,0,"Jul 22, 2025 · 12:15 PM UTC",34,280,https://nitter.net/Wojciec59832415/status/1947631590458249456#m
22,Andrzej09G,Andrzej Grabowski,"Czy Nawrocki będzie dążył do sprowadzenia faszyzmu w Polsce ? Wygląda na to , że tak",12,5,1,0,"Jul 22, 2025 · 9:15 AM UTC",16,84,https://nitter.net/Andrzej09G/status/1947586209812812193#m
23,Nawrocki25,#Nawrocki2025,"🟥 To zupełnie niebezpieczne, niepoważne i smutne dla obrazu polskiej demokracji, ale wydaje się, że to już za nami i z wyrzutami sumienia pozostaną ci, którzy w tę akcję się angażowali - Prezydent Elekt K. Nawrocki o próbach zablokowania jego zaprzysiężenia.",357,126,70,2,"Jul 22, 2025 · 9:06 AM UTC",41,258,https://nitter.net/Nawrocki25/status/1947583915780178276#m
24,DomNinusia,Nina Domzalowicz,"Jakby w takiej sytuacji znalazł się PIS, z powiedzmy niewiadomą dla Trzaskowskiego, to by w ciągu miesiąca głosy policzyli na nowo i jeszcze bardziej sfałszowali. A tu się ""cackają"" oczywiście zgodnie z prawem. To Nawrocki z PISem po zaprzysiężeniu zrobi im niezły kocioł.",1,0,0,0,"Jul 22, 2025 · 8:38 AM UTC",43,272,https://nitter.net/DomNinusia/status/1947577042477732346#m
25,Marek_Kuna_,Marek Kuna🇵🇱,"‼️HA HA HA‼️ Chodzą słuchy, że gdyby Bodnar przeliczył głosy we wszystkich komisjach wyborczych to Nawrocki wygrałby wybory z Trzaskowskim w stosunku 52,1% do 47,9%. 😎",86,21,2,3,"Jul 22, 2025 · 11:51 AM UTC",26,167,https://nitter.net/Marek_Kuna_/status/1947625499234340948#m
26,Gaston1T,Tadeusz K. 🇵🇱 #Nawrocki 2025,I przez was tumamy okazało się że Nawrocki miał 5% więcej głosów.,85,5,2,0,"Jul 21, 2025 · 9:09 PM UTC",12,65,https://nitter.net/Gaston1T/status/1947403617348018534#m
27,HubnerrMax,Max Hübner,"Wiecie co jest najbardziej zabawne? Że wśród dziennikarzy i polityków związanych z rządem, chodzą plotki, że to Karol Nawrocki, a nie Rafał Trzaskowski, był bardziej stratny na ""błędach"" w wytypowanych komisjach ""przeliczanych"" przez Bodnara. Ależ to by była piękna katastrofa.",167,34,13,0,"Jul 22, 2025 · 11:37 AM UTC",40,277,https://nitter.net/HubnerrMax/status/1947622061725143502#m
28,Wojciec59832415,Wojciech Wiśniewski,"Manowska atrapą zajmuje fotel kogoś innego funkcjonariuszka PiS co ją wybrał zamiast zgromadzenia sędziów, uczyniła prezydent elektem Nawrocki.Polska kraj Unii funkcjonuje warunkach trwały zamachu stanu - trzeba zawiadomić prokuraturę Europejska wyprowadzić Manowska w kajdankach.",0,0,0,0,"Jul 22, 2025 · 12:13 PM UTC",34,280,https://nitter.net/Wojciec59832415/status/1947631158340292672#m
29,RepublikaTV,Telewizja Republika 🇵🇱 #włączprawdę,M. Horała: Karol Nawrocki zapowiada aktywną prezydenturę! #włączprawdę #TVRepublika tvrepublika.pl/W-Telewizji-R…,51,20,3,1,"Jul 22, 2025 · 9:50 AM UTC",10,113,https://nitter.net/RepublikaTV/status/1947594971135279130#m
30,EmiliaKaminska,Emilia Kamińska,Ławnik @SN_RP_ zrzekł się polskiego obywatelstwa bo mu Prezydent Nawrocki nie pasuje.,561,136,169,8,"Jul 22, 2025 · 7:40 AM UTC",12,85,https://nitter.net/EmiliaKaminska/status/1947562449386807515#m
31,HubnerrMax,Max Hübner,"Wiecie co jest najbardziej zabawne? Że wśród dziennikarzy i polityków związanych z rządem, chodzą plotki, że to Karol Nawrocki, a nie Rafał Trzaskowski, był bardziej stratny na ""błędach"" w wytypowanych komisjach ""przeliczanych"" przez Bodnara. Ależ to by była piękna katastrofa.",167,34,13,0,"Jul 22, 2025 · 11:37 AM UTC",40,277,https://nitter.net/HubnerrMax/status/1947622061725143502#m
32,krz_michalek,Krzysztof Michałek,"Czy Karol Nawrocki naprawdę wygrał wybory? Tego nie wiemy. Zbyt wiele pytań, zbyt mało odpowiedzi. Cisza mediów, brak jawności, niejasna przeszłość. 📌 Demokracja potrzebuje przejrzystości. Inaczej rodzi się nieufność, manipulacja i bierność. Czas działać. Teraz.",126,43,56,2,"Jul 21, 2025 · 4:52 PM UTC",35,262,https://nitter.net/krz_michalek/status/1947338997597892611#m
33,Marek_Kuna_,Marek Kuna🇵🇱,"‼️HA HA HA‼️ Chodzą słuchy, że gdyby Bodnar przeliczył głosy we wszystkich komisjach wyborczych to Nawrocki wygrałby wybory z Trzaskowskim w stosunku 52,1% do 47,9%. 😎",86,21,2,3,"Jul 22, 2025 · 11:51 AM UTC",26,167,https://nitter.net/Marek_Kuna_/status/1947625499234340948#m
34,arturcybulski6,artur,Za 14 dni Karol Nawrocki zostanie prezydentem i może w końcu przestanie wyć,0,0,0,0,"Jul 22, 2025 · 12:18 PM UTC",13,75,https://nitter.net/arturcybulski6/status/1947632428270686284#m
35,CamaroJaro,Bicz Boży Obywatelski Jaro Camaro#SilniRazem,"Prezydent może rozwiązać sejm obligatoryjnie lub fakultatywnie. Tak mówi prawo. A co mówi życie? Otóż życie mówi, że zło nierozliczone powraca. Nie ponieśli żadnej odpowiedzialności za łamanie prawa, więc czego się mają bać? Nawrocki rozwiąże sejm w trybie ad hoc.",240,44,9,0,"Jul 22, 2025 · 7:29 AM UTC",40,264,https://nitter.net/CamaroJaro/status/1947559564821598682#m
36,KarlSasser18742,"Karl Sasser, 👉Prezydent elekt☝️🇪🇺🇵🇱🇬🇧💪","No czasami mam,bo robię w tym samym biznesie co Nawrocki 😁",0,0,0,0,"Jul 22, 2025 · 12:18 PM UTC",11,58,https://nitter.net/KarlSasser18742/status/1947632346972172421#m
37,PabloBonito7,Pablo Destino y Lotería 🇵🇱🇪🇺,"1/2 To kwestia zaufania do całego procesu wyborczego. Nie wiem, może Nawrocki zdobył więcej głosów. Ale nie wiadomo, ile zdobył. Wiadomo, że nie tyle, ile podała PKW. To samo odnośnie Trzaskowskiego. Na Trybunał Stanu zasługuje PKW, ale także wszyscy, którzy ten fakt przyklepali.",7,3,1,0,"Jul 22, 2025 · 10:56 AM UTC",43,280,https://nitter.net/PabloBonito7/status/1947611728172212269#m
38,Gameover1920,Mateusz,"Karol Nawrocki- Prezydent. Zbigniew Bogucki- Szef Kancelarii Prezydenta. Paweł Szefernaker- Szef Gabinetu Prezydenta. Sławomir Cenckiewicz- Szef Biura Bezpieczeństwa Narodowego. Ekipa, która obali rząd Donalda Tuska! 👇",657,210,77,3,"Jul 21, 2025 · 4:47 PM UTC",26,218,https://nitter.net/Gameover1920/status/1947337728992973002#m
39,OKP_oficjalny,PopieramyKarolaNawrockiego🇵🇱,"🎥 📢✌️""Mamy zakodowane w sercu trzy słowa: Bóg, honor, Ojczyzna. To jest nasza siła. I to jest to też jego siła. Karol Nawrocki wierzy w to, że razem z milionami Polaków uczyni Polskę wielką i wspaniałą, która będzie wzorem dla innych narodów. Zaprzysiężenie będzie dniem niezwykłej demonstracji przywiązania do Ojczyzny. Ten Prezydent jest wielką nadzieją na przemianę rzeczywistości, której nie akceptujemy. Że będzie miłość, a nie nienawiść. Tego życzę Panu Prezydentowi z całego serca"" - Halina Łabonarska z Obywatelskiego Komitetu Poparcia zachęca do udziału w uroczystościach 6 sierpnia w Warszawie. 🇵🇱🇵🇱🇵🇱",778,293,24,12,"Jul 21, 2025 · 5:48 PM UTC",91,611,https://nitter.net/OKP_oficjalny/status/1947353002353799178#m
40,Nawrocki25,#Nawrocki2025,"🟥 To zupełnie niebezpieczne, niepoważne i smutne dla obrazu polskiej demokracji, ale wydaje się, że to już za nami i z wyrzutami sumienia pozostaną ci, którzy w tę akcję się angażowali - Prezydent Elekt K. Nawrocki o próbach zablokowania jego zaprzysiężenia.",357,126,70,2,"Jul 22, 2025 · 9:06 AM UTC",41,258,https://nitter.net/Nawrocki25/status/1947583915780178276#m
41,mirkobak,mirkobak,"Nawrocki spotka się z klubem PiS. ""Wzajemne podziękowanie"" dorzeczy.pl/756495",0,0,0,0,"Jul 22, 2025 · 12:17 PM UTC",9,77,https://nitter.net/mirkobak/status/1947632017992257892#m
