id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
16,PiotrSP1,"Jakie rządy taka demokracja i liczenie głosów.Przecież to wy zorganizowaliście te wybory.A teraz chcecie wmawiać ludziom,że źle policzyliście głosy,bo p.Nawrocki wygrał. Co wy robicie z naszego kraju !!!",0,0,0,0,22-06-25,203,28,,https://nitter.net/PiotrSP1/status/1936723897065292088#m
17,rrad907,"Scenariusz 1: Trzaskowski wygrywa we wszystkich 800 komisjach. 370 000 podzielone na 800 = 462,5 głosu przewagi na komisję. Czyli w każdej z tych komisji musiałoby dojść do sytuacji, że: Trzaskowski dostaje +231 głosów Nawrocki traci –231 głosów Takie odchylenie w każdej komisji jest matematycznie nieprawdopodobne nawet w państwach bez żadnych standardów wyborczych. 🧵 2/6",1,66,12,79,21-06-25,374,55,,https://nitter.net/rrad907/status/1936489046349615422#m
18,Ciesielski79,Nie ma procedury ponownego liczenia głosów. Nawrocki wygrał. Czego nie kumasz ? #GiertychDebil,0,0,0,0,22-06-25,94,13,,https://nitter.net/Ciesielski79/status/1936723889817874455#m
19,jjwWalter,"Jeżeli po ponownym/uczciwym przeliczeniu głosów Nawrocki wygra, to jako Demokraci to przyjmiemy. Jako cenę Demokracji. Jeżeli nie będzie ponownego/całkowitego przeliczenia głosów, to Nawrocki, nawet jeżeli będzie nazwany ""Prezydentem"" to nim nie będzie.",5,228,123,356,21-06-25,253,32,,https://nitter.net/jjwWalter/status/1936401882399830090#m
20,wincihool,"Zapytałem 3 ludków z komisji jak będzie prawidłowo x postawiony i na kartce bazgroły to 2/3 powiedziało, że głos nieważny. Debili rząd wrzucił do komisji, zawsze tak było. Przeliczyć głosy powinny te same osoby i pewnie ponownie by takie błędy porobiły. Nawrocki wygrał i tyle.",0,0,0,0,22-06-25,277,45,,https://nitter.net/wincihool/status/1936723858192556131#m
21,JAMaciejewski,"Ależ wzruszenie! Prezydent elekt Karol Nawrocki przyjechał do Sulejowa na zjazd Klubów Gazety Polskiej. Łzy szczęścia w oczach na każdym kroku. Ale posłuchajcie tej spontanicznie wykonanej pieśni - jak z I Rzeczpospolitej - ""on jest pierwszy spośród nas"" 🎶🎵🇵🇱💪",3,95,5,103,22-06-25,260,39,,https://nitter.net/JAMaciejewski/status/1936701246569689223#m
22,EwaEwa4455,Moim Prezydentem jest Karol Nawrocki 🇵🇱,8,513,169,690,20-06-25,39,6,,https://nitter.net/EwaEwa4455/status/1936121110002909190#m
23,Andrzej09G,"Dziwię się, że PiSiory tak protestują przeciwko powtórnemu liczeniu. Skoro Nawrocki wygrał uczciwie i mogliby obwieścić urbi et orbi podwójny triumf i pogrążyć Tuska .Przecież to są religijni katolicy, prawi ludzie, prawda? Nigdy by nawet nie pomyśleli o sfałszowaniu wyborów?",2,115,36,153,22-06-25,276,40,,https://nitter.net/Andrzej09G/status/1936656458759733736#m
24,KonradBerkowicz,"Znamy prawdziwe wyniki głosowania. Wybory wygrał Karol Nawrocki, a przegrał Wasz kandydat, Rafał Trzaskowski. Reszta to już Wasze urojenia.",7,597,150,754,21-06-25,139,19,,https://nitter.net/KonradBerkowicz/status/1936368575725400288#m
25,JkmMikke,"Wygląda na to, że do grona spiskowców dołączył sam premier RP. Czy ktoś może mu uprzejmie przypomnieć, że wybory wygrał p. Karol Nawrocki? I jednocześnie poprosić, by przestał ośmieszać polskie państwo?",13,1360,303,1676,21-06-25,202,31,,https://nitter.net/JkmMikke/status/1936369290447343909#m
26,jachcy,Pilne🔥 ➡️Karol Nawrocki nie ucałował dłoni Małgorzaty Kidawy-Błońskiej🤭🙃,16,133,285,434,21-06-25,72,8,,https://nitter.net/jachcy/status/1936487439390159241#m
27,xOstatniaProsta,"Podważanie wyników demokratycznych wyborów prezydenckich w których wygrał Karol Nawrocki jest w interesie Rosji, czy wie Pan o tym? Wie Pan, kto teraz otwiera szampana?",0,66,18,84,21-06-25,168,25,,https://nitter.net/xOstatniaProsta/status/1936362115666788671#m
28,polanddaily24,Karol Nawrocki Attends the 20th Congress of Gazeta Polska Clubs in Sulejów – President-Elect as Special Guest polanddaily24.com/karol-nawr… via @polanddaily24,0,12,0,12,22-06-25,158,20,,https://nitter.net/polanddaily24/status/1936702460401537519#m
29,KarolPopieramy,"🚨 To już pewne: 6 sierpnia wszyscy będziemy razem z prezydentem Karolem Nawrockim w Warszawie! Nie mogą pogodzić się z porażką, chcą odebrać nam zwycięstwo! Po pierwsze Polska, po pierwsze Polacy! Bądźmy razem 💪🇵🇱🤍❤️ #Wybory",0,20,2,22,22-06-25,224,35,,https://nitter.net/KarolPopieramy/status/1936718857734865295#m
30,JkmMikke,"Wygląda na to, że do grona spiskowców dołączył sam premier RP. Czy ktoś może mu uprzejmie przypomnieć, że wybory wygrał p. Karol Nawrocki? I jednocześnie poprosić, by przestał ośmieszać polskie państwo?",13,1361,303,1677,21-06-25,202,31,,https://nitter.net/JkmMikke/status/1936369290447343909#m
31,RafalDlaPolski5,"Pani Joanna Miziołek: ""Karol Nawrocki został prezydentem, Rafał Trzaskowski przegrał drugi raz wybory i nic już tego nie zmieni"". ""Prawa wyborcze nie są tylko dla wysokich sportowców, którzy nie potrafią policzyć ile to jest 9x7 "".😁 (Źródło:piped.video/0WCrGlBzaag?si=1yQH…).",2,430,14,446,21-06-25,275,37,,https://nitter.net/RafalDlaPolski5/status/1936465164510941261#m
32,Bacon227,Grażyna Kamińska jest przewodniczącą komisji wyb. od kilku lat. W Komisji nr 37 w Elblągu wygrał Rafał Trzaskowski – 560 głosów. Nawrocki otrzymał ich 386. wybory.gov.pl/prezydent2025/…,3,227,25,255,21-06-25,185,26,,https://nitter.net/Bacon227/status/1936439059448029268#m
33,sla_mro,Ale oczywiste dla kogo ? Dla Pana chyba ? Kolejne dymisje gdy po ponownym przeliczeniu znów wygra Nawrocki bo okaże się że sfałszowano kolejne liczenie? . I tak do skutku - aż wygra Rafał - wtedy będzie wszystko idealnie ;),0,0,0,0,22-06-25,223,40,,https://nitter.net/sla_mro/status/1936724170563334627#m
34,lianajuliannaa,"Nie cierpię PiSu, serio nie cierpię. Ale hipokryzji platformersów to po prostu nienawidzę. Najpierw wielki płacz, że Nawrocki ukradł mieszkanie warte pewnie z 300tys zł, a potem bezproblemowe podążanie za gościem, który wyprowadził na lewo 90 milionów. I jeszcze mówienie, że to bohater i prawdziwy patriota……….",4,106,83,193,21-06-25,311,46,,https://nitter.net/lianajuliannaa/status/1936458184324940205#m
35,niezaleznapl,"🔴 PILNE! Karol Nawrocki na XX Zjeździe Klubów ""Gazety Polskiej"" w Sulejowie. Prezydent-elekt specjalnym gościem!. niezalezna.pl/polska/karol-n…",0,32,2,34,22-06-25,143,16,,https://nitter.net/niezaleznapl/status/1936690632023478652#m
36,adijas628,"Nie tylko Nawrocki ale i też chory z nienawiści Jarosław Kaczyński podczas wieczoru wyborczego zachęcał swoich ludzi w OKW do fałszerstw wyborczych słowami ""w nocy wygramy"". To kolejny dowód, że PiS świadomie organizował proceder tych fałszerstw! #PowtorzyćDrugąTurę #Siódemka",0,2,0,2,22-06-25,276,38,,https://nitter.net/adijas628/status/1936719499731914897#m
37,SebastianKukul4,"Jaśniej się nie da, wy tępe wyprane łby. Jak ja nienawidzę sekciarzy. Karol Nawrocki został prezydentem. Rafał Trzaskowski też ale Warszawy. nitter.net/i/grok/share/6SKnG76w7…",0,76,0,76,21-06-25,175,22,,https://nitter.net/SebastianKukul4/status/1936518600912764996#m
38,jachcy,Pilne🔥 ➡️Karol Nawrocki nie ucałował dłoni Małgorzaty Kidawy-Błońskiej🤭🙃,16,133,285,434,21-06-25,72,8,,https://nitter.net/jachcy/status/1936487439390159241#m
39,VValhalla777,"Nawrocki na pewno nie wygrał wyborów, Panie Marszałku @szymon_holownia Pan to wie, proszę się przestać bać pewnych decyzji. Ma Pan „jaja” bo jeżeli nie proszę odejść, dać innym ratować nasz kraj. Bo to co wyjdzie będzie aferą na skalę światową.",2,66,13,81,22-06-25,244,40,,https://nitter.net/VValhalla777/status/1936704827792228450#m
40,igorsushko,"Poland: Significant vote miscounts uncovered in the May Presidential election. Around 650 people vote per typical polling station. At one location, 160 votes for Trzaskowski were counted for Nawrocki. At another location, all votes were flipped. tvpworld.com/87351951/polish…",16,616,30,662,21-06-25,275,37,,https://nitter.net/igorsushko/status/1936487258200355256#m
41,Vojtekus,"Prokuratura ustaliła, że do zamiany głosów doszło w 7 z 10 badanych komisji. Nie możemy tego przełożyć na wszystkie, ale nie ma takiej potrzeby. Jeżeli anomalie statystyczne wykryto w 1482 komisjach, to w ok. 1000 Nawrocki mógł zyskać po kilkaset głosów. Mamy tego nie sprawdzić?",0,57,16,73,21-06-25,279,45,,https://nitter.net/Vojtekus/status/1936520614488981603#m
42,FilipFlorian122,"Jak dla mnie to mogą przeliczyć głosy jeszcze raz, okaże się pewnie że Nawrocki ma jeszcze więcej głosów",0,0,0,0,22-06-25,104,18,,https://nitter.net/FilipFlorian122/status/1936724053378650522#m
43,Wiesaw029,"To były najprostsze z możliwych wyborów. Dwóch kandydatów. Głosy rozkładamy na trzy kupki. Kandydat Nawrocki, kandydat Trzaskowski i nieważne. Jak tam się można pomylić? To było zwyczajne oszustwo wyborcze. Ludzie którzy tego dokonali powinni odpowiedzieć karnie.🤨",2,189,30,221,21-06-25,264,36,,https://nitter.net/Wiesaw029/status/1936298219492786239#m
44,Wiesaw029,"To były najprostsze z możliwych wyborów. Dwóch kandydatów. Głosy rozkładamy na trzy kupki. Kandydat Nawrocki, kandydat Trzaskowski i nieważne. Jak tam się można pomylić? To było zwyczajne oszustwo wyborcze. Ludzie którzy tego dokonali powinni odpowiedzieć karnie.🤨",2,189,30,221,21-06-25,264,36,,https://nitter.net/Wiesaw029/status/1936298219492786239#m
45,mhorala,"Prawdziwe wyniki głosowania są znane - wygrał Karol Nawrocki. A ty przestań destabilizować państwo, szkodniku.",1,381,139,521,21-06-25,110,15,,https://nitter.net/mhorala/status/1936370044604391823#m
46,rabin738758,"Jago naiwny goj ciągle jeszcze wierzę, że Nawrocki nie do końca wiedział z kim się fotografuje. Czas pokaże.",0,0,0,0,22-06-25,108,18,,https://nitter.net/rabin738758/status/1936723994113167793#m
47,JAMaciejewski,"Ależ wzruszenie! Prezydent elekt Karol Nawrocki przyjechał do Sulejowa na zjazd Klubów Gazety Polskiej. Łzy szczęścia w oczach na każdym kroku. Ale posłuchajcie tej spontanicznie wykonanej pieśni - jak z I Rzeczpospolitej - ""on jest pierwszy spośród nas"" 🎶🎵🇵🇱💪",3,95,5,103,22-06-25,260,39,,https://nitter.net/JAMaciejewski/status/1936701246569689223#m
48,JakubKubunio,"To świetny moment aby obserwować debatę publiczną w tym kraju, wszystkie pisowskie czopy wychodzą jak grzyby po deszczu. Czy Karol Nawrocki wygrał wybory? Tak, różnica głosów jest zbyt duża. Czy bezprecedensowe nieprawidłowości w liczeniu głosów miały miejsce? Tak, w interesie każdego obywatela szanującego podstawowe zasady demokracji powinno być aby to wyjaśnić, przecież tego nie trzeba tłumaczyć. Naszym obowiązkiem jest bronienie ostatnich podwalin demokracji, które zostały nam po 8 latach PiS i jest nim uczciwe liczenie każdego głosu wyborczego, każdą nieprawidłowość trzeba uczciwe, bez emocji wyjaśnić.",0,14,5,19,22-06-25,613,85,,https://nitter.net/JakubKubunio/status/1936716969849376822#m
49,VValhalla777,"Nawrocki na pewno nie wygrał wyborów, Panie Marszałku @szymon_holownia Pan to wie, proszę się przestać bać pewnych decyzji. Ma Pan „jaja” bo jeżeli nie proszę odejść, dać innym ratować nasz kraj. Bo to co wyjdzie będzie aferą na skalę światową.",2,66,13,81,22-06-25,244,40,,https://nitter.net/VValhalla777/status/1936704827792228450#m
50,SlavoB3,"Histeryczna reakcja PIS na propozycję ponownego przeliczenia wszystkich głosów wskazuje na to, że złodzieje zostali złapani za rękę. Przecież również pisowcom powinno zależeć na rozwianiu wszelkich wątpliwości. Jeżeli Nawrocki wygrał uczciwie, przeliczenie tylko to potwierdzi.",0,2,0,2,22-06-25,277,35,,https://nitter.net/SlavoB3/status/1936712434749960299#m
51,BatugWojciech,"-pracująca w Niemczech koleżanka córki: słyszeliście, że Nawrocki załatwiał klientom w hotelu prostytutki? -to kłamstwo, -jak to, przecież mówili wiele razy w wiadomościach. Dobra dziewczyna, znam ją wiele lat. Tak oni niszczą percepcję ludzi. Kłamstwo. Der Plan. Dzień dobry.",1,116,9,126,22-06-25,276,39,,https://nitter.net/BatugWojciech/status/1936677243184431158#m
52,IkaKrawczyk,"Przewodniczący komisji był zażenowany – nie wiedział, kto zgłosił protest i dlaczego. W tej komisji wygrał Nawrocki, ale po przeliczeniu głosów w ramach protestu okazało się, że w worku z 368 głosami Nawrockiego było… 90 głosów na Trzaskowskiego. Efekt? Po ponownym liczeniu: Trzaskowski – 428 Nawrocki – 278 To nie pomyłka. To jest właśnie sens kontroli i jawności wyborów.",72,1080,289,1441,21-06-25,374,59,,https://nitter.net/IkaKrawczyk/status/1936329521273221297#m
53,PiotrSP1,"Jakie rządy taka demokracja i liczenie głosów.Przecież to wy zorganizowaliście te wybory.A teraz chcecie wmawiać ludziom,że źle policzyliście głosy,bo p.Nawrocki wygrał. Co wy robicie z naszego kraju !!!",0,0,0,0,22-06-25,203,28,,https://nitter.net/PiotrSP1/status/1936723897065292088#m
54,rrad907,"Scenariusz 1: Trzaskowski wygrywa we wszystkich 800 komisjach. 370 000 podzielone na 800 = 462,5 głosu przewagi na komisję. Czyli w każdej z tych komisji musiałoby dojść do sytuacji, że: Trzaskowski dostaje +231 głosów Nawrocki traci –231 głosów Takie odchylenie w każdej komisji jest matematycznie nieprawdopodobne nawet w państwach bez żadnych standardów wyborczych. 🧵 2/6",1,66,12,79,21-06-25,374,55,,https://nitter.net/rrad907/status/1936489046349615422#m
55,Ciesielski79,Nie ma procedury ponownego liczenia głosów. Nawrocki wygrał. Czego nie kumasz ? #GiertychDebil,0,0,0,0,22-06-25,94,13,,https://nitter.net/Ciesielski79/status/1936723889817874455#m
56,jjwWalter,"Jeżeli po ponownym/uczciwym przeliczeniu głosów Nawrocki wygra, to jako Demokraci to przyjmiemy. Jako cenę Demokracji. Jeżeli nie będzie ponownego/całkowitego przeliczenia głosów, to Nawrocki, nawet jeżeli będzie nazwany ""Prezydentem"" to nim nie będzie.",5,229,123,357,21-06-25,253,32,,https://nitter.net/jjwWalter/status/1936401882399830090#m
57,wincihool,"Zapytałem 3 ludków z komisji jak będzie prawidłowo x postawiony i na kartce bazgroły to 2/3 powiedziało, że głos nieważny. Debili rząd wrzucił do komisji, zawsze tak było. Przeliczyć głosy powinny te same osoby i pewnie ponownie by takie błędy porobiły. Nawrocki wygrał i tyle.",0,0,0,0,22-06-25,277,45,,https://nitter.net/wincihool/status/1936723858192556131#m
58,EwaEwa4455,Moim Prezydentem jest Karol Nawrocki 🇵🇱,8,513,169,690,20-06-25,39,6,,https://nitter.net/EwaEwa4455/status/1936121110002909190#m
59,MarekLapinski,"W TVN24 wypowiadał się przewodniczący komisji wyborczej z Kamiennej Góry…. Kilka razy liczyli. Miał wygrać Nawrocki… Co się okazało? @Money_pl: „… w komisji nr 6 w Kamiennej Górze. Tam w worku z 368 głosami oddanymi na Karola Nawrockiego odnalazło się 90 głosów oddanych na Rafała Trzaskowskiego. Tego samego błędu nie odnotowano w worku z głosami oddanymi na kandydata KO (338 głosów). W efekcie ponownej weryfikacji ustalono, że Nawrocki w tej komisji otrzymał 278 głosów, a Trzaskowski 428.”",73,1510,223,1806,20-06-25,494,77,,https://nitter.net/MarekLapinski/status/1936125501141131530#m
60,KatrinSecond,"Nie, Polska nie wygrała. A PiS i Nawrocki cały czas dzielą Polaków!!!",0,0,0,0,22-06-25,69,12,,https://nitter.net/KatrinSecond/status/1936724203157201374#m
61,jjwWalter,"Jeżeli po ponownym/uczciwym przeliczeniu głosów Nawrocki wygra, to jako Demokraci to przyjmiemy. Jako cenę Demokracji. Jeżeli nie będzie ponownego/całkowitego przeliczenia głosów, to Nawrocki, nawet jeżeli będzie nazwany ""Prezydentem"" to nim nie będzie.",5,229,123,357,21-06-25,253,32,,https://nitter.net/jjwWalter/status/1936401882399830090#m
62,JkmMikke,"Wygląda na to, że do grona spiskowców dołączył sam premier RP. Czy ktoś może mu uprzejmie przypomnieć, że wybory wygrał p. Karol Nawrocki? I jednocześnie poprosić, by przestał ośmieszać polskie państwo?",13,1361,303,1677,21-06-25,202,31,,https://nitter.net/JkmMikke/status/1936369290447343909#m
63,RafalDlaPolski5,"Pani Joanna Miziołek: ""Karol Nawrocki został prezydentem, Rafał Trzaskowski przegrał drugi raz wybory i nic już tego nie zmieni"". ""Prawa wyborcze nie są tylko dla wysokich sportowców, którzy nie potrafią policzyć ile to jest 9x7 "".😁 (Źródło:piped.video/0WCrGlBzaag?si=1yQH…).",2,430,14,446,21-06-25,275,37,,https://nitter.net/RafalDlaPolski5/status/1936465164510941261#m
64,Bacon227,Grażyna Kamińska jest przewodniczącą komisji wyb. od kilku lat. W Komisji nr 37 w Elblągu wygrał Rafał Trzaskowski – 560 głosów. Nawrocki otrzymał ich 386. wybory.gov.pl/prezydent2025/…,3,227,25,255,21-06-25,185,26,,https://nitter.net/Bacon227/status/1936439059448029268#m
65,sla_mro,Ale oczywiste dla kogo ? Dla Pana chyba ? Kolejne dymisje gdy po ponownym przeliczeniu znów wygra Nawrocki bo okaże się że sfałszowano kolejne liczenie? . I tak do skutku - aż wygra Rafał - wtedy będzie wszystko idealnie ;),0,0,0,0,22-06-25,223,40,,https://nitter.net/sla_mro/status/1936724170563334627#m
66,lianajuliannaa,"Nie cierpię PiSu, serio nie cierpię. Ale hipokryzji platformersów to po prostu nienawidzę. Najpierw wielki płacz, że Nawrocki ukradł mieszkanie warte pewnie z 300tys zł, a potem bezproblemowe podążanie za gościem, który wyprowadził na lewo 90 milionów. I jeszcze mówienie, że to bohater i prawdziwy patriota……….",4,106,83,193,21-06-25,311,46,,https://nitter.net/lianajuliannaa/status/1936458184324940205#m
67,niezaleznapl,"🔴 PILNE! Karol Nawrocki na XX Zjeździe Klubów ""Gazety Polskiej"" w Sulejowie. Prezydent-elekt specjalnym gościem!. niezalezna.pl/polska/karol-n…",0,32,2,34,22-06-25,143,16,,https://nitter.net/niezaleznapl/status/1936690632023478652#m
68,adijas628,"Nie tylko Nawrocki ale i też chory z nienawiści Jarosław Kaczyński podczas wieczoru wyborczego zachęcał swoich ludzi w OKW do fałszerstw wyborczych słowami ""w nocy wygramy"". To kolejny dowód, że PiS świadomie organizował proceder tych fałszerstw! #PowtorzyćDrugąTurę #Siódemka",0,2,0,2,22-06-25,276,38,,https://nitter.net/adijas628/status/1936719499731914897#m
69,SebastianKukul4,"Jaśniej się nie da, wy tępe wyprane łby. Jak ja nienawidzę sekciarzy. Karol Nawrocki został prezydentem. Rafał Trzaskowski też ale Warszawy. nitter.net/i/grok/share/6SKnG76w7…",0,76,0,76,21-06-25,175,22,,https://nitter.net/SebastianKukul4/status/1936518600912764996#m
70,jachcy,Pilne🔥 ➡️Karol Nawrocki nie ucałował dłoni Małgorzaty Kidawy-Błońskiej🤭🙃,16,133,285,434,21-06-25,72,8,,https://nitter.net/jachcy/status/1936487439390159241#m
71,VValhalla777,"Nawrocki na pewno nie wygrał wyborów, Panie Marszałku @szymon_holownia Pan to wie, proszę się przestać bać pewnych decyzji. Ma Pan „jaja” bo jeżeli nie proszę odejść, dać innym ratować nasz kraj. Bo to co wyjdzie będzie aferą na skalę światową.",2,66,13,81,22-06-25,244,40,,https://nitter.net/VValhalla777/status/1936704827792228450#m
72,igorsushko,"Poland: Significant vote miscounts uncovered in the May Presidential election. Around 650 people vote per typical polling station. At one location, 160 votes for Trzaskowski were counted for Nawrocki. At another location, all votes were flipped. tvpworld.com/87351951/polish…",16,616,30,662,21-06-25,275,37,,https://nitter.net/igorsushko/status/1936487258200355256#m
73,Vojtekus,"Prokuratura ustaliła, że do zamiany głosów doszło w 7 z 10 badanych komisji. Nie możemy tego przełożyć na wszystkie, ale nie ma takiej potrzeby. Jeżeli anomalie statystyczne wykryto w 1482 komisjach, to w ok. 1000 Nawrocki mógł zyskać po kilkaset głosów. Mamy tego nie sprawdzić?",0,57,16,73,21-06-25,279,45,,https://nitter.net/Vojtekus/status/1936520614488981603#m
