id,username,fullname,text,likes,retweets,replies,quotes,date,word_count,text_length,link
11,Husar_wyklety,Łotr Husar 🇵🇱 🇪🇺,"Nawrocki zrobił test dopiero po trzech dniach więc nawet nie wiemy co brał. Trzaskowski ciał podczas kampanii? Pokaż dowody! Jeszcze raz, może dotrze w ten twój pusty baniak: To nie Trzaskowski został przyłapany na ćpaniu. To Nawrocki był pod wpływem 🤦‍♂️ Naćpany z wielkim Buuu 😂",0,0,0,0,"Jul 21, 2025 · 1:57 PM UTC",46,280,https://nitter.tiekoetter.com/Husar_wyklety/status/1947294760315838836#m
12,Gala346008013,Gala,Nie udało się skręcić na zaświadczenia Jagodziński przygłupie a i tak skreciliscje bo Nawrocki wygrał większą przewagę,0,0,0,0,"Jul 21, 2025 · 1:57 PM UTC",17,118,https://nitter.tiekoetter.com/Gala346008013/status/1947294742850511136#m
13,LeszekMozga,Leszek Mozga,"Mam Brytyjski paszport w dniu w którym Nawrocki złoży przysięgę, zrzekam się Polskiego. Nie będzie moim przedstawicielem, kryminalny głupek. Wytrzymałem 10 lat z jednym rasistowskim mizoginicznym debilem w pałacu i mam dość. Innym polecam zrobić to samo. @donaldtusk",3,0,0,0,"Jul 21, 2025 · 1:56 PM UTC",38,266,https://nitter.tiekoetter.com/LeszekMozga/status/1947294736441643226#m
14,DawidWildstein,Dawid Wildstein,"Znów mnie nie było niecałą dobę, wracam i okazuje się, że jakaś banda psycholi uznała, że wyleje pornograficzny hejt na dziewczynkę, którą wziął na barana Nawrocki. I kto to zrobił? Oczywiście jakieś Uśmiechnięte Bydło z okolic Giertycha. Mam tylko jedno pytanie. Dlaczego w 99 procentach każdy, kto ma w nazwie Europejską flagę, znaczek PO i słowa ""Silni Razem"" okazuje się skrajnie durnym, niebywale agresywnym i sfrustrowanym seksualnie degeneratem, który najbardziej kocha atakować dzieci? Jak udało się Giertychowi i Tuskowi ich wyhodować? Przecież to przeczy wszelkim prawom statystyki. Nawet wśród takiej zgrai chamstwa powinno być kilku normalnych- a nie ma...",586,196,16,0,"Jul 21, 2025 · 8:44 AM UTC",99,668,https://nitter.tiekoetter.com/DawidWildstein/status/1947216165341667681#m
15,Gasiuk_Pihowicz,Kamila Gasiuk-Pihowicz,"Rozjuszyłam panią Zawiszę z Razem, bo napisałam z kim tak naprawdę Razem trzyma od 2015. A wracając do spotkania Zandberg-Nawrocki, w sprawie TK, KRS, SN i aborcji też coś dogadaliście? Czy tylko sobie na Tuska popsioczyliście?",1823,221,523,39,"Jul 20, 2025 · 12:00 PM UTC",36,227,https://nitter.tiekoetter.com/Gasiuk_Pihowicz/status/1946903020266008945#m
16,AnnaKseniaELO,Ania - kocham życie.,"A co to się stało, że rudy, niemiecki pachoł milczy od 17 lipca? Knuje? Czeka na instrukcje z Berlina? Ma biegunkę bo zbliża się 6 sierpnia i Prezydent Karol Nawrocki ?",45,20,13,0,"Jul 21, 2025 · 1:02 PM UTC",31,168,https://nitter.tiekoetter.com/AnnaKseniaELO/status/1947281049936949721#m
17,H4x007,Adam Wahala,Wyszło by że Nawrocki by miał z 55% i dali sobie spokój,0,0,0,0,"Jul 21, 2025 · 1:56 PM UTC",12,55,https://nitter.tiekoetter.com/H4x007/status/1947294565414637847#m
18,Nawrocki25,#Nawrocki2025,"🇵🇱 Karol Nawrocki w mediach! ⏰ Już dziś o 18:15 Prezydent Elekt w programie “Rozmowy Niedokończone” na antenie @TV_Trwam i @RadioMaryja . 🔥 Bądźcie z nami – porozmawiajmy o Polsce, przyszłości i wartościach, które nas łączą!",306,140,34,3,"Jul 21, 2025 · 10:23 AM UTC",36,224,https://nitter.tiekoetter.com/Nawrocki25/status/1947241128757010736#m
19,Forest1559255,Forest Gump,Nawrocki otrzymał o 5% wiecej glosów niż faktycznie bylo przeliczane.!!!!! Nagła publikacja i sraczka.,4884,1240,177,27,"Jul 19, 2025 · 9:48 PM UTC",14,102,https://nitter.tiekoetter.com/Forest1559255/status/1946688678346326445#m
20,johnsmiths74,Rambo 2,"To jest niesamowita historia, tym bardziej teraz jak Karol Nawrocki został prezydentem RP. Jako młody student historii, sprzątał syf na Westerplatte, jakieś puszki zbierał, kiepy i tłumaczył ""ziomalom"", którzy tam imprezowali czym jest to miejsce. Kodym o tym opowiadał...",2102,427,19,4,"Jul 19, 2025 · 8:03 PM UTC",39,272,https://nitter.tiekoetter.com/johnsmiths74/status/1946662165303165335#m
21,EwaZamojska,Ewa,"Mularczyk:""Nawrocki jest problemem dla Niemców"". Drogi panie, Nawrocki jest przede wszystkim problemem dla Polaków.",2493,318,85,4,"Jul 21, 2025 · 5:49 AM UTC",14,115,https://nitter.tiekoetter.com/EwaZamojska/status/1947172087161901231#m
22,krzych_off,Raskolnikow 🇪🇺#MuremZaWrzosek #SnaW #Przeliczamy,"Panie Tusk! Pan jesteś doświadczony polityk-proszę przed całym narodem w TVP powiedzieć czy wybory zostały fałszowane czy nie i podać co do głosu, iloma głosami wygrał Nawrocki. My pana wybraliśmy. Żądamy wyjaśnień, a nie zrzucania winy na Bodnara. @donaldtusk @adamSzlapka",206,57,8,0,"Jul 21, 2025 · 7:11 AM UTC",40,273,https://nitter.tiekoetter.com/krzych_off/status/1947192704687091861#m
23,PolsatNewsPL,PolsatNews.pl,"""Odmawiam udziału w tym gorszącym dla mnie widowisku"" - przekazał Lech Wałęsa. Były prezydent opublikował zdjęcie zaproszenia na Zgromadzenie Narodowe, podczas którego prezydent elekt Karol Nawrocki złoży przysięgę. polsatnews.pl/wiadomosc/2025…",473,55,328,12,"Jul 21, 2025 · 10:10 AM UTC",29,245,https://nitter.tiekoetter.com/PolsatNewsPL/status/1947237784709656709#m
24,michalmisk2502,misiek565,Chlopie Nawrocki wygral wybory wczesniej sie z tym pogodzisz lepiej dla ciebie aha i nie daj sie manipulowac na poziomie neuropsychologii jak mawia twoj guru zembaczynski 😂,0,0,0,0,"Jul 21, 2025 · 1:53 PM UTC",27,172,https://nitter.tiekoetter.com/michalmisk2502/status/1947293813388521612#m
25,MonikaNowacka16,monika #PrzeliczyćWszystkieGłosy,"Kto nie musi być w sejmie z przyczyn formalnych, ten w ogóle nie powinien się tam pojawić w tym dniu. Pomijam niejasności w kwestii liczby głosów co do kt nie wiemy ile tak naprawdę kto dostał, to Nawrocki jest człowiekiem o tej wątpliwej reputacji że 🤮 Brawo @presidentwalesa !",1,1,0,0,"Jul 21, 2025 · 12:58 PM UTC",49,278,https://nitter.tiekoetter.com/MonikaNowacka16/status/1947279952270798978#m
26,wroblewski_m,Michał Wróblewski,Jeszcze w tym tygodniu Karol Nawrocki może podać skład kierownictwa swojej prezydenckiej kancelarii. @wirtualnapolska wiadomosci.wp.pl/nawrocki-od…,2,0,0,0,"Jul 21, 2025 · 1:53 PM UTC",15,147,https://nitter.tiekoetter.com/wroblewski_m/status/1947293784603079132#m
27,DawidWildstein,Dawid Wildstein,"Znów mnie nie było niecałą dobę, wracam i okazuje się, że jakaś banda psycholi uznała, że wyleje pornograficzny hejt na dziewczynkę, którą wziął na barana Nawrocki. I kto to zrobił? Oczywiście jakieś Uśmiechnięte Bydło z okolic Giertycha. Mam tylko jedno pytanie. Dlaczego w 99 procentach każdy, kto ma w nazwie Europejską flagę, znaczek PO i słowa ""Silni Razem"" okazuje się skrajnie durnym, niebywale agresywnym i sfrustrowanym seksualnie degeneratem, który najbardziej kocha atakować dzieci? Jak udało się Giertychowi i Tuskowi ich wyhodować? Przecież to przeczy wszelkim prawom statystyki. Nawet wśród takiej zgrai chamstwa powinno być kilku normalnych- a nie ma...",586,196,16,0,"Jul 21, 2025 · 8:44 AM UTC",99,668,https://nitter.tiekoetter.com/DawidWildstein/status/1947216165341667681#m
28,DrwalX,Drwal,"Jestem prosty chłop,dużo w życiu widziałem i przeszedłem. Nawrocki koło chuja mi lata ale niektórym ta nienawisc do PiSu rozum odebrała. Odpierdolcie sie kurwa od dzieci w tej swojej chorej nienawiści! Poszedł ban. Zero tolerancji dla takich zjebów.",1927,68,98,3,"Jul 20, 2025 · 7:58 PM UTC",38,249,https://nitter.tiekoetter.com/DrwalX/status/1947023349965521144#m
29,AnnaKseniaELO,Ania - kocham życie.,"A co to się stało, że rudy, niemiecki pachoł milczy od 17 lipca? Knuje? Czeka na instrukcje z Berlina? Ma biegunkę bo zbliża się 6 sierpnia i Prezydent Karol Nawrocki ?",45,20,13,0,"Jul 21, 2025 · 1:02 PM UTC",31,168,https://nitter.tiekoetter.com/AnnaKseniaELO/status/1947281049936949721#m
30,Nawrocki25,#Nawrocki2025,"🇵🇱 Karol Nawrocki w mediach! ⏰ Już dziś o 18:15 Prezydent Elekt w programie “Rozmowy Niedokończone” na antenie @TV_Trwam i @RadioMaryja . 🔥 Bądźcie z nami – porozmawiajmy o Polsce, przyszłości i wartościach, które nas łączą!",306,140,34,3,"Jul 21, 2025 · 10:23 AM UTC",36,224,https://nitter.tiekoetter.com/Nawrocki25/status/1947241128757010736#m
31,Forest1559255,Forest Gump,Nawrocki otrzymał o 5% wiecej glosów niż faktycznie bylo przeliczane.!!!!! Nagła publikacja i sraczka.,4884,1240,177,27,"Jul 19, 2025 · 9:48 PM UTC",14,102,https://nitter.tiekoetter.com/Forest1559255/status/1946688678346326445#m
32,johnsmiths74,Rambo 2,"To jest niesamowita historia, tym bardziej teraz jak Karol Nawrocki został prezydentem RP. Jako młody student historii, sprzątał syf na Westerplatte, jakieś puszki zbierał, kiepy i tłumaczył ""ziomalom"", którzy tam imprezowali czym jest to miejsce. Kodym o tym opowiadał...",2102,427,19,4,"Jul 19, 2025 · 8:03 PM UTC",39,272,https://nitter.tiekoetter.com/johnsmiths74/status/1946662165303165335#m
33,Tysol,Tygodnik Solidarność,„Ostatnie szlify nowej kancelarii”. Na kogo stawia Karol Nawrocki tysol.pl/a143948-ostatnie-sz…,5,4,0,0,"Jul 21, 2025 · 7:55 AM UTC",10,95,https://nitter.tiekoetter.com/Tysol/status/1947203754203197785#m
34,ANNAdust107,ANNA,Tylko 15 dni !! Tylko tyle i Karol Nawrocki zostanie Prezydentem naszej pięknej Polski🤗🇵🇱🇵🇱 To będzie Wielka Chwila ! Czekam na nią z niecierpliwością 🇵🇱,39,8,1,1,"Jul 21, 2025 · 7:00 AM UTC",25,153,https://nitter.tiekoetter.com/ANNAdust107/status/1947189985209151938#m
35,wroblewski_m,Michał Wróblewski,"Wspólny przemarsz z ludźmi z Placu Piłsudskiego do Pałacu, a po zaprzysiężeniu - wyjazd w Polskę i ogłaszanie inicjatyw ustawodawczych przed wyborcami. Taki plan na początek prezydentury ma Karol Nawrocki. @wirtualnapolska wiadomosci.wp.pl/terenowy-pr…",25,5,2,1,"Jul 21, 2025 · 12:55 PM UTC",32,252,https://nitter.tiekoetter.com/wroblewski_m/status/1947279379991572886#m
36,Maciejcwks,Maciej,Oby Nawrocki był zdrowy. O resztę jestem spokojny.,1,0,1,0,"Jul 21, 2025 · 1:57 PM UTC",8,50,https://nitter.tiekoetter.com/Maciejcwks/status/1947294761632604340#m
37,Husar_wyklety,Łotr Husar 🇵🇱 🇪🇺,"Nawrocki zrobił test dopiero po trzech dniach więc nawet nie wiemy co brał. Trzaskowski ciał podczas kampanii? Pokaż dowody! Jeszcze raz, może dotrze w ten twój pusty baniak: To nie Trzaskowski został przyłapany na ćpaniu. To Nawrocki był pod wpływem 🤦‍♂️ Naćpany z wielkim Buuu 😂",0,0,0,0,"Jul 21, 2025 · 1:57 PM UTC",46,280,https://nitter.tiekoetter.com/Husar_wyklety/status/1947294760315838836#m
38,Gala346008013,Gala,Nie udało się skręcić na zaświadczenia Jagodziński przygłupie a i tak skreciliscje bo Nawrocki wygrał większą przewagę,0,0,0,0,"Jul 21, 2025 · 1:57 PM UTC",17,118,https://nitter.tiekoetter.com/Gala346008013/status/1947294742850511136#m
39,LeszekMozga,Leszek Mozga,"Mam Brytyjski paszport w dniu w którym Nawrocki złoży przysięgę, zrzekam się Polskiego. Nie będzie moim przedstawicielem, kryminalny głupek. Wytrzymałem 10 lat z jednym rasistowskim mizoginicznym debilem w pałacu i mam dość. Innym polecam zrobić to samo. @donaldtusk",3,0,0,0,"Jul 21, 2025 · 1:56 PM UTC",38,266,https://nitter.tiekoetter.com/LeszekMozga/status/1947294736441643226#m
40,DawidWildstein,Dawid Wildstein,"Znów mnie nie było niecałą dobę, wracam i okazuje się, że jakaś banda psycholi uznała, że wyleje pornograficzny hejt na dziewczynkę, którą wziął na barana Nawrocki. I kto to zrobił? Oczywiście jakieś Uśmiechnięte Bydło z okolic Giertycha. Mam tylko jedno pytanie. Dlaczego w 99 procentach każdy, kto ma w nazwie Europejską flagę, znaczek PO i słowa ""Silni Razem"" okazuje się skrajnie durnym, niebywale agresywnym i sfrustrowanym seksualnie degeneratem, który najbardziej kocha atakować dzieci? Jak udało się Giertychowi i Tuskowi ich wyhodować? Przecież to przeczy wszelkim prawom statystyki. Nawet wśród takiej zgrai chamstwa powinno być kilku normalnych- a nie ma...",586,196,16,0,"Jul 21, 2025 · 8:44 AM UTC",99,668,https://nitter.tiekoetter.com/DawidWildstein/status/1947216165341667681#m
41,Gasiuk_Pihowicz,Kamila Gasiuk-Pihowicz,"Rozjuszyłam panią Zawiszę z Razem, bo napisałam z kim tak naprawdę Razem trzyma od 2015. A wracając do spotkania Zandberg-Nawrocki, w sprawie TK, KRS, SN i aborcji też coś dogadaliście? Czy tylko sobie na Tuska popsioczyliście?",1823,221,523,39,"Jul 20, 2025 · 12:00 PM UTC",36,227,https://nitter.tiekoetter.com/Gasiuk_Pihowicz/status/1946903020266008945#m
42,AnnaKseniaELO,Ania - kocham życie.,"A co to się stało, że rudy, niemiecki pachoł milczy od 17 lipca? Knuje? Czeka na instrukcje z Berlina? Ma biegunkę bo zbliża się 6 sierpnia i Prezydent Karol Nawrocki ?",45,20,13,0,"Jul 21, 2025 · 1:02 PM UTC",31,168,https://nitter.tiekoetter.com/AnnaKseniaELO/status/1947281049936949721#m
43,H4x007,Adam Wahala,Wyszło by że Nawrocki by miał z 55% i dali sobie spokój,0,0,0,0,"Jul 21, 2025 · 1:56 PM UTC",12,55,https://nitter.tiekoetter.com/H4x007/status/1947294565414637847#m
44,Nawrocki25,#Nawrocki2025,"🇵🇱 Karol Nawrocki w mediach! ⏰ Już dziś o 18:15 Prezydent Elekt w programie “Rozmowy Niedokończone” na antenie @TV_Trwam i @RadioMaryja . 🔥 Bądźcie z nami – porozmawiajmy o Polsce, przyszłości i wartościach, które nas łączą!",306,140,34,3,"Jul 21, 2025 · 10:23 AM UTC",36,224,https://nitter.tiekoetter.com/Nawrocki25/status/1947241128757010736#m
45,Forest1559255,Forest Gump,Nawrocki otrzymał o 5% wiecej glosów niż faktycznie bylo przeliczane.!!!!! Nagła publikacja i sraczka.,4884,1240,177,27,"Jul 19, 2025 · 9:48 PM UTC",14,102,https://nitter.tiekoetter.com/Forest1559255/status/1946688678346326445#m
46,johnsmiths74,Rambo 2,"To jest niesamowita historia, tym bardziej teraz jak Karol Nawrocki został prezydentem RP. Jako młody student historii, sprzątał syf na Westerplatte, jakieś puszki zbierał, kiepy i tłumaczył ""ziomalom"", którzy tam imprezowali czym jest to miejsce. Kodym o tym opowiadał...",2102,427,19,4,"Jul 19, 2025 · 8:03 PM UTC",39,272,https://nitter.tiekoetter.com/johnsmiths74/status/1946662165303165335#m
47,EwaZamojska,Ewa,"Mularczyk:""Nawrocki jest problemem dla Niemców"". Drogi panie, Nawrocki jest przede wszystkim problemem dla Polaków.",2493,318,85,4,"Jul 21, 2025 · 5:49 AM UTC",14,115,https://nitter.tiekoetter.com/EwaZamojska/status/1947172087161901231#m
48,krzych_off,Raskolnikow 🇪🇺#MuremZaWrzosek #SnaW #Przeliczamy,"Panie Tusk! Pan jesteś doświadczony polityk-proszę przed całym narodem w TVP powiedzieć czy wybory zostały fałszowane czy nie i podać co do głosu, iloma głosami wygrał Nawrocki. My pana wybraliśmy. Żądamy wyjaśnień, a nie zrzucania winy na Bodnara. @donaldtusk @adamSzlapka",206,57,8,0,"Jul 21, 2025 · 7:11 AM UTC",40,273,https://nitter.tiekoetter.com/krzych_off/status/1947192704687091861#m
49,PolsatNewsPL,PolsatNews.pl,"""Odmawiam udziału w tym gorszącym dla mnie widowisku"" - przekazał Lech Wałęsa. Były prezydent opublikował zdjęcie zaproszenia na Zgromadzenie Narodowe, podczas którego prezydent elekt Karol Nawrocki złoży przysięgę. polsatnews.pl/wiadomosc/2025…",473,55,328,12,"Jul 21, 2025 · 10:10 AM UTC",29,245,https://nitter.tiekoetter.com/PolsatNewsPL/status/1947237784709656709#m
50,michalmisk2502,misiek565,Chlopie Nawrocki wygral wybory wczesniej sie z tym pogodzisz lepiej dla ciebie aha i nie daj sie manipulowac na poziomie neuropsychologii jak mawia twoj guru zembaczynski 😂,0,0,0,0,"Jul 21, 2025 · 1:53 PM UTC",27,172,https://nitter.tiekoetter.com/michalmisk2502/status/1947293813388521612#m
51,MonikaNowacka16,monika #PrzeliczyćWszystkieGłosy,"Kto nie musi być w sejmie z przyczyn formalnych, ten w ogóle nie powinien się tam pojawić w tym dniu. Pomijam niejasności w kwestii liczby głosów co do kt nie wiemy ile tak naprawdę kto dostał, to Nawrocki jest człowiekiem o tej wątpliwej reputacji że 🤮 Brawo @presidentwalesa !",1,1,0,0,"Jul 21, 2025 · 12:58 PM UTC",49,278,https://nitter.tiekoetter.com/MonikaNowacka16/status/1947279952270798978#m
52,wroblewski_m,Michał Wróblewski,Jeszcze w tym tygodniu Karol Nawrocki może podać skład kierownictwa swojej prezydenckiej kancelarii. @wirtualnapolska wiadomosci.wp.pl/nawrocki-od…,2,0,0,0,"Jul 21, 2025 · 1:53 PM UTC",15,147,https://nitter.tiekoetter.com/wroblewski_m/status/1947293784603079132#m
53,DawidWildstein,Dawid Wildstein,"Znów mnie nie było niecałą dobę, wracam i okazuje się, że jakaś banda psycholi uznała, że wyleje pornograficzny hejt na dziewczynkę, którą wziął na barana Nawrocki. I kto to zrobił? Oczywiście jakieś Uśmiechnięte Bydło z okolic Giertycha. Mam tylko jedno pytanie. Dlaczego w 99 procentach każdy, kto ma w nazwie Europejską flagę, znaczek PO i słowa ""Silni Razem"" okazuje się skrajnie durnym, niebywale agresywnym i sfrustrowanym seksualnie degeneratem, który najbardziej kocha atakować dzieci? Jak udało się Giertychowi i Tuskowi ich wyhodować? Przecież to przeczy wszelkim prawom statystyki. Nawet wśród takiej zgrai chamstwa powinno być kilku normalnych- a nie ma...",586,196,16,0,"Jul 21, 2025 · 8:44 AM UTC",99,668,https://nitter.tiekoetter.com/DawidWildstein/status/1947216165341667681#m
54,DrwalX,Drwal,"Jestem prosty chłop,dużo w życiu widziałem i przeszedłem. Nawrocki koło chuja mi lata ale niektórym ta nienawisc do PiSu rozum odebrała. Odpierdolcie sie kurwa od dzieci w tej swojej chorej nienawiści! Poszedł ban. Zero tolerancji dla takich zjebów.",1927,68,98,3,"Jul 20, 2025 · 7:58 PM UTC",38,249,https://nitter.tiekoetter.com/DrwalX/status/1947023349965521144#m
55,AnnaKseniaELO,Ania - kocham życie.,"A co to się stało, że rudy, niemiecki pachoł milczy od 17 lipca? Knuje? Czeka na instrukcje z Berlina? Ma biegunkę bo zbliża się 6 sierpnia i Prezydent Karol Nawrocki ?",45,20,13,0,"Jul 21, 2025 · 1:02 PM UTC",31,168,https://nitter.tiekoetter.com/AnnaKseniaELO/status/1947281049936949721#m
56,Nawrocki25,#Nawrocki2025,"🇵🇱 Karol Nawrocki w mediach! ⏰ Już dziś o 18:15 Prezydent Elekt w programie “Rozmowy Niedokończone” na antenie @TV_Trwam i @RadioMaryja . 🔥 Bądźcie z nami – porozmawiajmy o Polsce, przyszłości i wartościach, które nas łączą!",306,140,34,3,"Jul 21, 2025 · 10:23 AM UTC",36,224,https://nitter.tiekoetter.com/Nawrocki25/status/1947241128757010736#m
57,Forest1559255,Forest Gump,Nawrocki otrzymał o 5% wiecej glosów niż faktycznie bylo przeliczane.!!!!! Nagła publikacja i sraczka.,4884,1240,177,27,"Jul 19, 2025 · 9:48 PM UTC",14,102,https://nitter.tiekoetter.com/Forest1559255/status/1946688678346326445#m
58,johnsmiths74,Rambo 2,"To jest niesamowita historia, tym bardziej teraz jak Karol Nawrocki został prezydentem RP. Jako młody student historii, sprzątał syf na Westerplatte, jakieś puszki zbierał, kiepy i tłumaczył ""ziomalom"", którzy tam imprezowali czym jest to miejsce. Kodym o tym opowiadał...",2102,427,19,4,"Jul 19, 2025 · 8:03 PM UTC",39,272,https://nitter.tiekoetter.com/johnsmiths74/status/1946662165303165335#m
59,Tysol,Tygodnik Solidarność,„Ostatnie szlify nowej kancelarii”. Na kogo stawia Karol Nawrocki tysol.pl/a143948-ostatnie-sz…,5,4,0,0,"Jul 21, 2025 · 7:55 AM UTC",10,95,https://nitter.tiekoetter.com/Tysol/status/1947203754203197785#m
60,ANNAdust107,ANNA,Tylko 15 dni !! Tylko tyle i Karol Nawrocki zostanie Prezydentem naszej pięknej Polski🤗🇵🇱🇵🇱 To będzie Wielka Chwila ! Czekam na nią z niecierpliwością 🇵🇱,39,8,1,1,"Jul 21, 2025 · 7:00 AM UTC",25,153,https://nitter.tiekoetter.com/ANNAdust107/status/1947189985209151938#m
61,wroblewski_m,Michał Wróblewski,"Wspólny przemarsz z ludźmi z Placu Piłsudskiego do Pałacu, a po zaprzysiężeniu - wyjazd w Polskę i ogłaszanie inicjatyw ustawodawczych przed wyborcami. Taki plan na początek prezydentury ma Karol Nawrocki. @wirtualnapolska wiadomosci.wp.pl/terenowy-pr…",25,5,2,1,"Jul 21, 2025 · 12:55 PM UTC",32,252,https://nitter.tiekoetter.com/wroblewski_m/status/1947279379991572886#m
62,Maciejcwks,Maciej,Oby Nawrocki był zdrowy. O resztę jestem spokojny.,1,0,1,0,"Jul 21, 2025 · 1:57 PM UTC",8,50,https://nitter.tiekoetter.com/Maciejcwks/status/1947294761632604340#m
63,Husar_wyklety,Łotr Husar 🇵🇱 🇪🇺,"Nawrocki zrobił test dopiero po trzech dniach więc nawet nie wiemy co brał. Trzaskowski ciał podczas kampanii? Pokaż dowody! Jeszcze raz, może dotrze w ten twój pusty baniak: To nie Trzaskowski został przyłapany na ćpaniu. To Nawrocki był pod wpływem 🤦‍♂️ Naćpany z wielkim Buuu 😂",0,0,0,0,"Jul 21, 2025 · 1:57 PM UTC",46,280,https://nitter.tiekoetter.com/Husar_wyklety/status/1947294760315838836#m
64,Gala346008013,Gala,Nie udało się skręcić na zaświadczenia Jagodziński przygłupie a i tak skreciliscje bo Nawrocki wygrał większą przewagę,0,0,0,0,"Jul 21, 2025 · 1:57 PM UTC",17,118,https://nitter.tiekoetter.com/Gala346008013/status/1947294742850511136#m
65,LeszekMozga,Leszek Mozga,"Mam Brytyjski paszport w dniu w którym Nawrocki złoży przysięgę, zrzekam się Polskiego. Nie będzie moim przedstawicielem, kryminalny głupek. Wytrzymałem 10 lat z jednym rasistowskim mizoginicznym debilem w pałacu i mam dość. Innym polecam zrobić to samo. @donaldtusk",3,0,0,0,"Jul 21, 2025 · 1:56 PM UTC",38,266,https://nitter.tiekoetter.com/LeszekMozga/status/1947294736441643226#m
