id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
15,RpsAgainstTrump,"BREAKING: Exit polls project that moderate, pro-EU candidate Rafał Trzaskowski has defeated Trump-backed nationalist Karol Nawrocki in Poland’s presidential election, 50.3% to 49.7%",223,2408,1027,3658,"Jun 1, 2025 · 7:03 PM UTC",181,23,
16,Load newest,Brak treści,0,0,0,0,,11,2,
17,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,492,8167,3292,11951,"Jun 2, 2025 · 5:04 PM UTC",274,43,
18,PsyGuy007,"Karol Nawrocki a déclaré : « Ma Pologne est une Pologne sans migrants illégaux. C'est une Pologne où, au lieu de centres d'intégration, il y a des centres de déportation pour ceux qui veulent détruire notre sécurité. » Êtes-vous d’accord avec lui ? A. OUI B. NON",83,1245,1204,2532,"Jun 2, 2025 · 2:32 PM UTC",262,47,
19,Sachinettiyil,"“We cannot remove crosses from Polish offices.” Karol Nawrocki, Poland’s new president",50,1602,142,1794,"Jun 2, 2025 · 1:49 AM UTC",86,12,
20,PPolityce,"Karol Nawrocki pokazał rożki i nie zgodził się na Kuchcinskiego w kancelarii prezydenta. Fakt, trudno byłoby o większy falstart zatrudniając tę personę. dorzeczy.pl/kraj/735651/nawr…",5,49,63,117,"Jun 3, 2025 · 2:35 PM UTC",182,23,
21,LifeNewsHQ,VICTORY! Pro-Life Conservative Karol Nawrocki Wins Presidential Election in Poland lifenews.com/2025/06/03/pro-…,0,4,0,4,"Jun 3, 2025 · 1:16 PM UTC",112,11,
22,UpdateNews724,"BREAKING: The new President of Poland, Karol Nawrocki, called on the European Union to respect the sovereignty of European nations and Christian values.",9,202,45,256,"Jun 3, 2025 · 2:52 PM UTC",152,23,
23,JanKot07,"Polska staje się ""sławna"" w świecie...🤔 W Ameryce piszą o nowym prezydencie... Tłumaczenie dla pisowskiego elektoratu który przecież nie zna angielskiego: ""Antyeuropejski chuligan stadionowy, sutener Karol Nawrocki wygrywa wybory prezydenckie w Polsce o włos""...",1,112,13,126,"Jun 3, 2025 · 8:01 AM UTC",262,34,
24,Cenckiewicz,"Pan Prezydent elekt dr Karol Nawrocki @NawrockiKn bez śladu zmęczenia, za to ja odpocząć muszę po tej kampanii :)",12,757,223,992,"Jun 3, 2025 · 7:48 AM UTC",113,19,
25,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,102,3458,338,3898,"Jun 3, 2025 · 11:57 AM UTC",162,24,
26,smochinulsacru,"Karol Nawrocki nu doar că face parte din aceeași familie politică împreună cu George Simion, dar a fost un ultras al echipei Lechia Gdańsk. Iar media din România vorbește despre el ca fiind conservator și eurosceptic. Ca prin minune, a dispărut cuvântul ""huligan"" din vocabular.🤡",0,6,1,7,"Jun 3, 2025 · 1:40 PM UTC",279,45,
27,lkwarzecha,"Pan prezydent Duda uważa, że pan Nawrocki może zmienić zdanie w sprawie członkostwa Ukrainy w NATO, gdy zostanie prezydentem. Pomijając proukraińską fiksację pana Dudy, taka zmiana byłaby ostentacyjnym wypięciem się na ok. 3,5 mln wyborców z prawej strony, którzy dali panu @NawrockiKn kredyt zaufania. businessinsider.com.pl/wiado…",4,117,137,258,"Jun 3, 2025 · 7:44 AM UTC",332,45,
28,JimFergusonUK,BREAKING: NEW POLISH PRESIDENT CONFRONTS EU OVER SOVEREIGNTY & VALUES President Karol Nawrocki has issued a bold call for Brussels to respect the sovereignty of European nations and uphold Christian values. “Poland will not be dictated to. We will defend our traditions and our right to self-determination.” WHAT THIS MEANS: Poland is signaling a major shift in tone toward the EU Sovereignty and identity are back at the center of European politics Nawrocki is positioning Poland as a voice for cultural conservatism and national rights A new chapter begins — and Poland is stepping forward to lead it.,38,830,71,939,"Jun 3, 2025 · 1:14 PM UTC",603,98,
29,KamilKanclerz88,"Czytam wpisy, w których pojawia się ton jakoby Nawrocki mógł być niezależny i samodzielny, wręcz przeciwny PiSowi. Ludzi zejdźmy na ziemie. Myślenie magiczno- zyczeniowe doprowadzi nas do nikąd.",0,8,10,18,"Jun 3, 2025 · 3:38 PM UTC",194,28,
30,rshereme,"An important analysis of what happened in the Polish elections. Some commentators claim that nothing significant occurred — that one PiS-affiliated president, Nawrocki, will simply replace another, Duda. 1/n",1,17,2,20,"Jun 3, 2025 · 3:37 PM UTC",207,29,
31,ConnorM85590330,"Zastanawiam się, dlaczego strona demokratyczna tak łatwo przeszła obok tych wyborów⁉ Sam Nawrocki w wieczór wyborczy powiedział, że wygrał i stanie się to przez noc. Co mógł wiedzieć⁉ Teraz weźcie sobie odwrotność, gdzie już w tym tygodniu byłby pierwsze marsze protestacyjne, Republika i siostry Karbowskie grzałyby, że wybory sfałszowano. Tak łatwo oddajecie pole przeciwnikowi⁉ On właśnie w ten sposób mobilizuje elektorat, nawet licząc się z tym, że odkryją że kłamie‼",0,19,5,24,"Jun 3, 2025 · 2:30 PM UTC",472,70,
32,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,102,3459,338,3899,"Jun 3, 2025 · 11:57 AM UTC",162,24,
33,MazaleyratRemi,"ALERTE Le nouveau président de la Pologne Karol Nawrocki annonce un référendum pour que la Pologne quitte l'Union européenne ! En cas de vote majoritairement OUI, la Pologne serait le deuxième pays à quitter l'UE après le Royaume-Uni en 2020 suite d'un référendum en 2016.",5,78,17,100,"Jun 3, 2025 · 10:56 AM UTC",272,45,
34,julia3302,"Paweł Szrot wyraził opinię, że Daniel Nawrocki ma instynkt polityczny i wiedzę, co może wpłynąć na jego przyszłość. Polityk PiS widzi syna prezydenta u boku ojca, w Kancelarii Prezydenta. A jakby inaczej.",0,3,1,4,"Jun 3, 2025 · 1:27 PM UTC",204,32,
35,LaurentSegnis,"« Une Europe respectueuse de l’État de droit » : Emmanuel Macron adresse un message clair au nouveau président polonais Le message de Paris à Varsovie est clair. Ce lundi, @EmmanuelMacron et Jean-Noël Barrot ont tous les deux félicité le nouveau président polonais Karl Nawrocki, tout en appelant le dirigeant nationaliste à collaborer avec ses voisins européens dans le respect de l’État de droit. leparisien.fr/international/…",2,56,6,64,"Jun 2, 2025 · 6:36 PM UTC",428,65,
36,eduardomenoni,| ÚLTIMA HORA: El nuevo presidente patriótica de Polonia Karol Nawrocki le exige a la progre Ursula y a la UE que respeten la soberanía de las naciones europeas y los valores cristianos. ¿Estás de acuerdo con este tremendo patriota?,2,173,3,178,"Jun 3, 2025 · 2:04 PM UTC",232,40,
37,Raynexxx1,Trzeba mu podziękować...dzięki takim jak on wygrał Nawrocki :),0,0,0,0,"Jun 3, 2025 · 3:52 PM UTC",62,9,
38,JimFergusonUK,BREAKING: NEW POLISH PRESIDENT CONFRONTS EU OVER SOVEREIGNTY & VALUES President Karol Nawrocki has issued a bold call for Brussels to respect the sovereignty of European nations and uphold Christian values. “Poland will not be dictated to. We will defend our traditions and our right to self-determination.” WHAT THIS MEANS: Poland is signaling a major shift in tone toward the EU Sovereignty and identity are back at the center of European politics Nawrocki is positioning Poland as a voice for cultural conservatism and national rights A new chapter begins — and Poland is stepping forward to lead it.,38,830,71,939,"Jun 3, 2025 · 1:14 PM UTC",603,98,
39,Baba_Yaga_bummm,O jaaa. Spierdalajo🥰 Dziękujemy Nawrocki. Pizda z Ukrainca 🥳🥳🥳,18,120,181,319,"Jun 3, 2025 · 7:19 AM UTC",62,9,
40,BatugWojciech,"Echo wyborów prezydenckich w mediach z USA: -prez. Trump popiera Karola Nawrockiego, -relacje budowane na szacunku i zaufaniu, -nie ideologia, a strategiczne patrnerstwo, -wybory były testem poparcia Tuska, -prezydent Nawrocki to szansa na wzmocnienie sojuszu . Dzień dobry.",0,68,8,76,"Jun 3, 2025 · 4:44 AM UTC",274,38,
41,visegrad24,Poland’s next president Karol Nawrocki won the presidential election also among the Polish diaspora in the USA. The Trump-supported national-conservative candidate won 56.65% of the votes against the liberal Warsaw Mayor Rafał Trzaskowski’s 43.35% of the votes.,72,699,141,912,"Jun 2, 2025 · 1:43 AM UTC",261,37,
42,Tomasz5ek,"Najbardziej oślizgły z antypolskich propagandzistów Kremla, Witalij Tretiakow, chwali nas, że wybraliśmy @NawrockiKn na prezydenta. I robi to sprytnie, bo kłamie o rzekomej ""rusofobii"" Nawrockiego. Ale dodaje, że rusofobia nie jest ważna. Ważne, że Nawrocki nienawidzi Ukraińców.",0,34,0,34,"Jun 3, 2025 · 3:40 PM UTC",279,37,
43,JanKot07,"Polska staje się ""sławna"" w świecie...🤔 W Ameryce piszą o nowym prezydencie... Tłumaczenie dla pisowskiego elektoratu który przecież nie zna angielskiego: ""Antyeuropejski chuligan stadionowy, sutener Karol Nawrocki wygrywa wybory prezydenckie w Polsce o włos""...",1,112,13,126,"Jun 3, 2025 · 8:01 AM UTC",262,34,
44,Load newest,Brak treści,0,0,0,0,,11,2,
45,CNEWS,"«Félicitations à la Pologne, vous avez choisi un gagnant !» : Donald Trump salue la victoire du nationaliste Karol Nawrocki à la présidence du pays cnews.fr/monde/2025-06-03/fe…",5,179,11,195,"Jun 3, 2025 · 7:16 AM UTC",177,26,
46,Rockitime,Worthless? Only your comment.,0,0,0,0,"Jun 3, 2025 · 3:52 PM UTC",29,4,
47,meioindep,"MUNDO: Aliado de Trump, direitista Karol Nawrocki é eleito presidente da Polônia",0,122,4,126,"Jun 3, 2025 · 12:40 AM UTC",80,12,
48,JimFergusonUK,BREAKING: NEW POLISH PRESIDENT CONFRONTS EU OVER SOVEREIGNTY & VALUES President Karol Nawrocki has issued a bold call for Brussels to respect the sovereignty of European nations and uphold Christian values. “Poland will not be dictated to. We will defend our traditions and our right to self-determination.” WHAT THIS MEANS: Poland is signaling a major shift in tone toward the EU Sovereignty and identity are back at the center of European politics Nawrocki is positioning Poland as a voice for cultural conservatism and national rights A new chapter begins — and Poland is stepping forward to lead it.,38,830,71,939,"Jun 3, 2025 · 1:14 PM UTC",603,98,
49,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",453,12578,962,13993,"Jun 2, 2025 · 5:05 PM UTC",192,30,
50,PolitRealist,"Jetzt traue ich mich, es offiziell zu posten: Trotzdem gestern die treuen Systemmedien der EU Rafal Trzaskowski vorschnell zum Sieger erklärten, hat Karol Nawrocki die Wahl gewonnen. Heute dürften viele Tränen in der woken EU-Blase fließen. Besonders unterhaltsam: Die zahlreichen Posts von gestern, in denen Trzaskowski sich feiern ließ – inklusive eigener Siegesrede und der Vorstellung seiner Frau als „First Lady von Polen“. Die Lügenpresse? Völlig am Durchdrehen.",0,31,6,37,"Jun 2, 2025 · 3:07 PM UTC",468,68,
51,Tomasz5ek,"Najbardziej oślizgły z antypolskich propagandzistów Kremla, Witalij Tretiakow, chwali nas, że wybraliśmy @NawrockiKn na prezydenta. I robi to sprytnie, bo kłamie o rzekomej ""rusofobii"" Nawrockiego. Ale dodaje, że rusofobia nie jest ważna. Ważne, że Nawrocki nienawidzi Ukraińców.",0,35,0,35,"Jun 3, 2025 · 3:40 PM UTC",279,37,
52,ARosenPL,"Pomyślcie, że temu przygłupowi, który teraz zagłosował na Nawrockiego, bo mu Nawrocki podpisał postulaty Mentzena, kiedyś życie uratował sprzęt zakupiony przez WOŚP, za który wy zapłaciliście. Miłego myślenia.",0,29,24,53,"Jun 3, 2025 · 1:28 PM UTC",209,28,
53,kurwita,kurwaaaaaa gay Rafal Trzaskowski ! Karol Nawrocki PiS#Wybory2025 #WyboryPrezydenckie2025 #Nawrocki2025 #Trzaskowski2025 #Wybory # #2025,2,103,13,118,"Jun 2, 2025 · 7:23 AM UTC",135,14,
54,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,102,3460,339,3901,"Jun 3, 2025 · 11:57 AM UTC",162,24,
55,SzmaragdowyL,"Panie Premierze Czy Pan wie ilu Polaków nie doczekało rozliczeń złodziei przez te 1,5 roku?!! Okradziono Nas ze 100 miliardów złotych!!! Ile wróciło do Naszego budżetu?!! Ilu z Nas nie doczeka prawa, sprawiedliwości i godnej Rzeczypospolitej? mjr rez. pil. Arkadiusz SZCZĘSNY",0,25,12,37,"Jun 3, 2025 · 7:53 AM UTC",275,41,
56,AndreGA_Pe,O patriota Karol Nawrocki é o novo presidente da Polônia. A Polônia está salva.,16,767,36,819,"Jun 2, 2025 · 9:15 AM UTC",79,14,
57,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,492,8168,3292,11952,"Jun 2, 2025 · 5:04 PM UTC",274,43,
58,skrupulatny,"Długo nie potrafiłem sobie uświadomić, dlaczego tak bardzo przekonujące są zapewnienia pisowców, że Nawrocki będzie łączył Polaków i zakończy podziały jako kandydat obywatelski. I właśnie to sobie uświadomiłem, Dlatego:",0,48,10,58,"Jun 3, 2025 · 12:58 PM UTC",219,29,
59,SamselMarcin,Czy ty @mwojcik_ ćpasz to samo co alfons Nawrocki? Ty to sobie możesz najwyżej tabletki na ciśnienie brać. To ludzie wybrali większość parlamentarną i ten rząd ma jeszcze 2 lata rządzenia. Wiec ... w tył zwrot i spie... PiSowki sługusie.,0,1,0,1,"Jun 3, 2025 · 3:49 PM UTC",237,40,
60,geopolityka2018,"Przeanalizowałem wszystkie dane z wyników ogólnopolskich: Gmina Włocławek miała identyczne wyniki: Nawrocki 50,89%, Trzaskowski 49,11%, co czyni ją jedyną gminą z dokładnie takim samym rezultatem jak ogólnopolski! #Włocławek #Wybory2025 @LukasPawlowski",0,0,0,0,"Jun 3, 2025 · 3:52 PM UTC",252,30,
61,PawelSokala,"Ho ho, płodny to okres dla małżeństwa Kuisz & Wigura. Dziś był już paszkwilik w FT i obgadywanko w Berlinie - ktoś pomyślałby, że dość na jeden dzień. A tu kolejna perełka w Die Zeit: Nawrocki to Dyzma zagrożona""przyjaźń -"" zwycięstwo Nawrockiego oznacza odejście od ""praworządności i wysokich standardów liberalnej demokracji"" konieczna akcja ratunkowa Jaka akcja, autorzy jeszcze nie piszą otwarcie, ale znając ich wcześniejsze dokonania możemy się spodziewać apeli o sankcje na Polskę, wyrzucenie jej z NATO, odcięcie możliwości importu uzbrojenia, etc. Targowica to stan umysłu.",1,43,7,51,"Jun 3, 2025 · 2:31 PM UTC",582,87,
62,tomalxbr,"La présidente de l'UE, Ursula von der Leyen, serait en panique après la victoire du candidat nationaliste de droite Karol Nawrocki à l'élection présidentielle polonaise. Elle considère sa victoire comme une « menace » pour la stabilité de l’Union européenne. Qu’en pensez-vous ?",6,51,96,153,"Jun 2, 2025 · 7:07 PM UTC",278,43,
63,RadioZET_NEWS,Nawrocki obiecuje prąd tańszy o 33 proc. Eksperci: bez wyjścia z UE to niemożliwe wiadomosci.radiozet.pl/Bizne…,34,48,221,303,"Jun 3, 2025 · 11:54 AM UTC",111,15,
64,Sepa_mass,"Hija del futuro líder polaco roba el show durante su discurso Mientras su padre, Karol Nawrocki, daba su discurso como ganador en los comicios, la pequeña Kasia se puso a hacer divertidos gestos y movimientos, logrando que la atención se centrara en ella.",4,132,10,146,"Jun 2, 2025 · 7:01 PM UTC",255,43,
65,AlertaNews24,"| AHORA: El presidente electo de Polonia, Nawrocki: ""Estimado Presidente Zelensky, espero continuar la asociación entre nuestros países, basada en el respeto y el entendimiento mutuos. Creo que se requiere no solo un buen diálogo, sino también resolver problemas históricos pendientes. Polonia ha sido el mayor apoyo de Ucrania contra la agresión rusa; ninguna otra nación comprende esta amenaza mejor que nosotros, y esperamos podamos continuar trabajando juntos por el bien común para resolver el pasado inestable y construir un futuro seguro juntos"".",6,160,23,189,"Jun 3, 2025 · 1:28 PM UTC",553,83,
66,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,102,3464,339,3905,"Jun 3, 2025 · 11:57 AM UTC",162,24,
67,eduardomenoni,"El político conservador polaco camina por el escenario del debate presidencial hacia su oponente progre, coloca una bandera LGBT en su podio y dice: “Aquí está tu bandera”. Este gran patriota es Karol Nawrocki, y es el nuevo presidente electo de Polonia.",2,30,6,38,"Jun 3, 2025 · 3:11 PM UTC",254,42,
68,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",78,2185,245,2508,"Jun 2, 2025 · 6:49 PM UTC",208,35,
69,Georg_Pazderski,"Der polnische Präsident Karol Nawrocki gibt die Richtung vor: „Mein Polen ist ein Polen ohne illegale Einwanderer. Es ist ein Polen, in dem es statt Integrationszentren Abschiebezentren für diejenigen gibt, die unsere Sicherheit zerstören wollen.“",22,802,146,970,"Jun 2, 2025 · 7:56 PM UTC",247,35,
70,ZbigniewOlechno,10 WNIOSKÓW PO WYBORACH – JAKIM PREZYDENTEM BĘDZIE KAROL NAWROCKI? | #Ko... piped.video/WIKrfa7RMSQ?si=ZVZk… przez @YouTube,0,0,0,0,"Jun 3, 2025 · 3:53 PM UTC",123,15,
71,KatzenAugePLDE,Ja bym była ostrożna z Kuchcinskim - rzekomo - aktorem w Aferze Podkarpackiej. Nawrocki nie potrzebuje szpiegów w pałacu precydenckim. W ogólę z PiSem na dystans. dorzeczy.pl/kraj/735651/nawr…,0,3,4,7,"Jun 3, 2025 · 2:54 PM UTC",192,27,
72,SebastianKrysz2,"Konfederacja wyjebała w powietrze plany budowy centrum logistycznego Lidla w Gietrzwałdzie, poszło się jebać ok. 300 miejsc pracy. Tysiąc osób klaszcze uszami. I my się kurwa dziwimy, że Nawrocki wygrał wybory. Zaorać, nasadzić kartofli i wpuścić dziki.",1,80,25,106,"Jun 3, 2025 · 3:06 PM UTC",253,37,
73,WaldemarRomano2,"To nie o to chodzi, że Nawrocki jest z PiS, problem, że to człowiek nikczemny...",0,36,8,44,"Jun 3, 2025 · 12:16 PM UTC",80,15,
74,Tomasz5ek,"Najbardziej oślizgły z antypolskich propagandzistów Kremla, Witalij Tretiakow, chwali nas, że wybraliśmy @NawrockiKn na prezydenta. I robi to sprytnie, bo kłamie o rzekomej ""rusofobii"" Nawrockiego. Ale dodaje, że rusofobia nie jest ważna. Ważne, że Nawrocki nienawidzi Ukraińców.",0,35,0,35,"Jun 3, 2025 · 3:40 PM UTC",279,37,
75,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",453,12578,962,13993,"Jun 2, 2025 · 5:05 PM UTC",192,30,
76,Load newest,Brak treści,0,0,0,0,,11,2,
77,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",78,2186,245,2509,"Jun 2, 2025 · 6:49 PM UTC",208,35,
78,JimFergusonUK,"BREAKING: President Nawrocki: “In my Poland, we don’t build migrant integration centres — we build deportation centres for those who threaten our nation.” Poland has chosen strength. Poland is in safe hands. @NawrockiKn",40,1350,92,1482,"Jun 2, 2025 · 5:17 PM UTC",219,33,
79,poland_stan,Rafał Trzaskowski100%PiSKarol Nawrocki**50.89%** 49.11% 71.63%1995,2,100,36,138,"Jun 2, 2025 · 5:48 AM UTC",66,5,
80,DanielWachowiak,"Nawrocki (wierzący) źle użył cytatu bibl. Ale Tusk (ochrzczony, kiedyś robiący sobie zdjęcia z krzyżem, dziś krzewiciel ideologii antychrześcijańskiej) CUDOWNIE zacytował Biblię. Przynajmniej tak o elekcie twierdzi Obirek (kiedyś ksiądz, dziś leczy kompleksy plując na katolików).",0,15,19,34,"Jun 3, 2025 · 10:37 AM UTC",280,36,
81,DawidWilia43222,Sorry 10 milionów * a Nawrocki ukrzyżował Jezusa,0,0,0,0,"Jun 3, 2025 · 3:53 PM UTC",48,8,
82,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,492,8168,3292,11952,"Jun 2, 2025 · 5:04 PM UTC",274,43,
83,Robert66107750,Karol Nawrocki powinien założyć sprawę temu bydlakowi o zniesławienie na drugi raz wypowiadając się dwa razy się zastanowi....,0,10,4,14,"Jun 3, 2025 · 3:05 PM UTC",126,18,
84,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,102,3466,339,3907,"Jun 3, 2025 · 11:57 AM UTC",162,24,
85,MazaleyratRemi,"ALERTE Le nouveau président de la Pologne Karol Nawrocki annonce un référendum pour que la Pologne quitte l'Union européenne ! En cas de vote majoritairement OUI, la Pologne serait le deuxième pays à quitter l'UE après le Royaume-Uni en 2020 suite d'un référendum en 2016.",5,78,17,100,"Jun 3, 2025 · 10:56 AM UTC",272,45,
86,julia3302,"Paweł Szrot wyraził opinię, że Daniel Nawrocki ma instynkt polityczny i wiedzę, co może wpłynąć na jego przyszłość. Polityk PiS widzi syna prezydenta u boku ojca, w Kancelarii Prezydenta. A jakby inaczej.",0,3,1,4,"Jun 3, 2025 · 1:27 PM UTC",204,32,
87,LaurentSegnis,"« Une Europe respectueuse de l’État de droit » : Emmanuel Macron adresse un message clair au nouveau président polonais Le message de Paris à Varsovie est clair. Ce lundi, @EmmanuelMacron et Jean-Noël Barrot ont tous les deux félicité le nouveau président polonais Karl Nawrocki, tout en appelant le dirigeant nationaliste à collaborer avec ses voisins européens dans le respect de l’État de droit. leparisien.fr/international/…",2,56,6,64,"Jun 2, 2025 · 6:36 PM UTC",428,65,
88,eduardomenoni,| ÚLTIMA HORA: El nuevo presidente patriótica de Polonia Karol Nawrocki le exige a la progre Ursula y a la UE que respeten la soberanía de las naciones europeas y los valores cristianos. ¿Estás de acuerdo con este tremendo patriota?,2,174,3,179,"Jun 3, 2025 · 2:04 PM UTC",232,40,
89,Raynexxx1,Trzeba mu podziękować...dzięki takim jak on wygrał Nawrocki :),0,0,0,0,"Jun 3, 2025 · 3:52 PM UTC",62,9,
90,JimFergusonUK,BREAKING: NEW POLISH PRESIDENT CONFRONTS EU OVER SOVEREIGNTY & VALUES President Karol Nawrocki has issued a bold call for Brussels to respect the sovereignty of European nations and uphold Christian values. “Poland will not be dictated to. We will defend our traditions and our right to self-determination.” WHAT THIS MEANS: Poland is signaling a major shift in tone toward the EU Sovereignty and identity are back at the center of European politics Nawrocki is positioning Poland as a voice for cultural conservatism and national rights A new chapter begins — and Poland is stepping forward to lead it.,38,830,71,939,"Jun 3, 2025 · 1:14 PM UTC",603,98,
91,Baba_Yaga_bummm,O jaaa. Spierdalajo🥰 Dziękujemy Nawrocki. Pizda z Ukrainca 🥳🥳🥳,18,121,181,320,"Jun 3, 2025 · 7:19 AM UTC",62,9,
