id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
31,kmikimichal,Jestem też niezmiernie ciekawy jaką będzie mieć minę prezydent Nawrocki kandydując za 5 lat otoczony wianuszkiem ułaskawionych,0,0,0,0,"Jun 3, 2025 · 12:01 PM UTC",126,17,
32,cpt_davidov,Karol Nawrocki maczał palce w sprawie Manfrediego i Johnsona,8,335,31,374,"Jun 2, 2025 · 8:31 PM UTC",60,9,
33,WcisloMarta123,"Marszałek Województwa Lubelskiego z PiS przeznaczył 1,2 mln złotych na „konkurs profrekwencyjny” dla gmin do 20 tys. Mieszkańców, czyli dla tych, w których wygrywa Nawrocki. Złożyłam w tej sprawie zawiadomienie do PKW. To nieformalne kupowanie głosów! wiadomosci.radiozet.pl/news/…",11,168,244,423,"Jun 3, 2025 · 10:01 AM UTC",281,37,
34,DawidWildstein,"Wszyscy się ucieszyliśmy, lub wręcz odwrotnie, że Nawrocki został Prezydentem. Tylko, że nadal żyjemy w Uśmiechniętej Polsce. Polsce, gdzie: - za zagraniczne pieniądze władza urządziła gigantyczną kampanię hejtu na opozycję, łamiąc prawo, co było de facto próbą skręcenia wyborów. Nawet OBWE to zauważyło. - mamy Onet, który przez ostatni tydzień zamienił się w szczujnię proTrzaskowski, Onet, który jest kontrolowany przez kapitał zagraniczny, więc mieliśmy kolejny przykład nielegalnej, zewnętrznej ingerencji w wybory. - mamy instytucje państwowe takie jak NASK, które dezinformowaly społeczeństwo, chroniąc przestępców biorących udział w brudnej kampanii. - służby, na rozkaz premiera, wypuszczaja dane wrażliwe o polskich obywatelach do partyjnych mediów, co jest niszczeniem najgłębszych zasad państwa w imię partii. Niestety, póki rządzi Tusk, póty nie mamy państwa, tylko Uśmiechnięty Bantustan",1,44,10,55,"Jun 3, 2025 · 11:28 AM UTC",902,122,
35,JimFergusonUK,"BREAKING: President Nawrocki: “In my Poland, we don’t build migrant integration centres — we build deportation centres for those who threaten our nation.” Poland has chosen strength. Poland is in safe hands. @NawrockiKn",36,1118,81,1235,"Jun 2, 2025 · 5:17 PM UTC",219,33,
36,CerfiaFR,"FLASH | Le candidat nationaliste Karol Nawrocki a remporté l’élection présidentielle en Pologne avec 50,89 % des voix.",56,160,102,318,"Jun 2, 2025 · 8:27 AM UTC",118,18,
37,mmagierowski,"""Branding Nawrocki as “populist,” “hard-core Euroskeptic,” “far right,” “pro-Putin,” or “Trumpian” is preposterous. Polish politics is too complex to indulge in such simplistic terms"". My comment (and some of my colleagues') for @AtlanticCouncil atlanticcouncil.org/blogs/ne…",17,389,42,448,"Jun 2, 2025 · 5:46 PM UTC",275,34,
38,PsyGuy007,"Karol Nawrocki a déclaré : « Ma Pologne est une Pologne sans migrants illégaux. C'est une Pologne où, au lieu de centres d'intégration, il y a des centres de déportation pour ceux qui veulent détruire notre sécurité. » Êtes-vous d’accord avec lui ? A. OUI B. NON",80,1185,1138,2403,"Jun 2, 2025 · 2:32 PM UTC",262,47,
39,_Afraniusz,"Mam pomysł. Chciałbym aby powstał DPS Działacze Przeciwko Sutenerowi Chodzilibyśmy wszędzie, gdzie się będzie pojawiał Nawrocki z takimi hasłami i transparentami. Niech nas pozwie w końcu. I niech sąd rozstrzygnie, czy to prawda. Ktoś by się zapisał?",3,80,69,152,"Jun 3, 2025 · 9:54 AM UTC",250,37,
40,_mkonieczny,"Chorzowska estakada została zamknięta, bo grozi zawaleniem. Jak do tego doszło? Doskonale wiadomo! Chorzów płaci cenę za to, że @Platforma_org jak to Platforma obiecała budowę obwodnicy i nie zrobiła nic, a potem wielkie zdziwko, że Nawrocki wygrywa wybory. @RazemSlask",1,40,18,59,"Jun 3, 2025 · 11:04 AM UTC",269,39,
41,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,0,24,6,30,"Jun 3, 2025 · 11:57 AM UTC",162,24,
42,RepublikaTV,Hejt na córkę nowego prezydenta. Na szczęście dobrych ludzi jest więcej [KOMENTARZE] #włączprawdę #TVRepublika tvrepublika.pl/Polska/Hejt-n…,2,106,27,135,"Jun 2, 2025 · 8:33 PM UTC",140,15,
43,AndrzejMol79311,"Cała PL widziała jak Nawrocki nie potrafił obyć się bez używek nawet przez 1,5 h.",0,0,0,0,"Jun 3, 2025 · 12:00 PM UTC",81,15,
44,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",412,11561,883,12856,"Jun 2, 2025 · 5:05 PM UTC",192,30,
45,bender_pol,Nie ma juz miejsc. A Pan Nawrocki ma pełne ręce roboty w burdelu na wiejskiej. Tam trzeba wiele porządku zaprowadzić.,0,0,0,0,"Jun 3, 2025 · 12:00 PM UTC",117,20,
46,Load newest,Brak treści,0,0,0,0,,11,2,
47,_AngerGods,#TeamKasia 🤍,0,0,0,0,"Jun 3, 2025 · 12:00 PM UTC",12,2,
48,sw_slawomir,"Nawrocki od razu będzie miał wsparcie Konfederacji. Pod nich był „szyty”. Jestem pewien , że za 5 lat będzie kandydatem obywatelskim wspieranym przez Konfę. Od 6 sierpnia Kaczyński moze śnić o smyczy . Nawrocki będzie tylko wspoldzialal z PiSem w temacie blokowania Tuska , ale opierając się o Konfe . To absolutnie nie oznacza nic dobrego dla demokratów.",0,0,0,0,"Jun 3, 2025 · 12:00 PM UTC",355,58,
49,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",412,11561,883,12856,"Jun 2, 2025 · 5:05 PM UTC",192,30,
50,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,439,7343,2929,10711,"Jun 2, 2025 · 5:04 PM UTC",274,43,
51,DudekPL4,"W zakładzie psychiatrycznym, dowiedzieli się że wygrał Karol Nawrocki 🤣",8,70,104,182,"Jun 2, 2025 · 10:04 PM UTC",71,10,
52,MiskoMarek,"Cała chujowa za przeproszeniem twarz Kaczyńskiego na jednym obrazku. CAŁE JEGO ŻYCIE to partia, a nie Polska. Prezydent Nawrocki ma szansę zostać mężem stanu. Oby tego nie zmarnował.",0,18,15,33,"Jun 3, 2025 · 10:48 AM UTC",182,28,
53,AktualneFakty,"Ministerstwo Spraw Zagranicznych będzie interweniować w sprawie publikacji izraelskiego portalu ""The Times of Israel"" - dowiedział się dziennikarz RMF FM Igor Skrzypek. W artykule opublikowanym w sieci Karol Nawrocki został określony mianem ""rewizjonisty Holokaustu"".",0,0,0,0,"Jun 3, 2025 · 12:00 PM UTC",267,34,
54,Georg_Pazderski,"Der künftige Präsident Polens Karol Nawrocki: „Helfen wir anderen, aber kümmern wir uns zuerst um unsere eigenen Bürger. (…) Wenn ich Präsident werde, werde ich mich von einem einfachen, aber wichtigen Grundsatz leiten lassen: POLEN ZUERST .“ Wann haben Sie zuletzt ein solch klares Bekenntnis zum eigenen Volk und Land eines deutschen Politikers gehört",20,611,253,884,"Jun 2, 2025 · 2:46 PM UTC",353,54,
55,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,0,25,7,32,"Jun 3, 2025 · 11:57 AM UTC",162,24,
56,lkwarzecha,"Pan prezydent Duda uważa, że pan Nawrocki może zmienić zdanie w sprawie członkostwa Ukrainy w NATO, gdy zostanie prezydentem. Pomijając proukraińską fiksację pana Dudy, taka zmiana byłaby ostentacyjnym wypięciem się na ok. 3,5 mln wyborców z prawej strony, którzy dali panu @NawrockiKn kredyt zaufania. businessinsider.com.pl/wiado…",3,74,112,189,"Jun 3, 2025 · 7:44 AM UTC",332,45,
57,gaytimes,"Poland is following Europe’s disturbing swing to the right after the appointment of the nationalist, right-wing historian, who has some alarming views on LGBTQIA+ people. Here, we unpack what Karol Nawrocki’s presidency means for queer people in Poland buff.ly/Ob8hAIj",0,0,0,0,"Jun 3, 2025 · 12:00 PM UTC",268,39,
58,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",412,11562,883,12857,"Jun 2, 2025 · 5:05 PM UTC",192,30,
59,falstafiku,"Mnie to akurat nie dziwi, z PO to on buduje polaryzację, ale o ich wyborców nie walczy. Co innego Konfederacja. Dla PiS wybory prezydenta były wygrane, ale też przegrane. Nawrocki w I turze przegrał(co pokazało moc PiS), a w II wygrał dzięki Konfederacji. On musi konfę zniszczyć.",0,0,0,0,"Jun 3, 2025 · 12:01 PM UTC",280,47,
60,_mkonieczny,"Chorzowska estakada została zamknięta, bo grozi zawaleniem. Jak do tego doszło? Doskonale wiadomo! Chorzów płaci cenę za to, że @Platforma_org jak to Platforma obiecała budowę obwodnicy i nie zrobiła nic, a potem wielkie zdziwko, że Nawrocki wygrywa wybory. @RazemSlask",1,41,18,60,"Jun 3, 2025 · 11:04 AM UTC",269,39,
61,FinalTelegraph,"President Karol Nawrocki’s demand for EU respect of sovereignty and Christian values is a clarion call for national integrity, and Trump’s influence bolsters this fight. First, Nawrocki’s rejection of EU federalism, like the $1.2T Green Deal, mirrors Trump’s exit from the Paris Accord, saving $500B while prioritizing economic freedom—Poland’s 71% Catholic majority, per Pew Research, demands cultural preservation over Brussels’ secular mandates. Second, Nawrocki’s stance against EU migration policies, withdrawing Poland from the migration pact as noted on X, echoes Trump’s border security success, slashing illegal crossings by 80% in Yuma. This protects Polish identity, as 60% of Poles oppose EU refugee quotas, per Eurobarometer, against Ursula von der Leyen’s open-border push. Third, Nawrocki’s emphasis on sovereignty aligns with Trump’s America First ethos, backed by his 234 judicial appointments to curb globalist overreach. Poland’s $4.1B military buildup, supported by both Nawrocki and Trump, ensures NATO strength without EU dominance, countering Russia’s threat. For more on this patriotic wave, follow @finaltelegraph.",0,0,0,0,"Jun 3, 2025 · 12:01 PM UTC",1139,160,
62,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",55,1537,174,1766,"Jun 2, 2025 · 6:49 PM UTC",208,35,
63,Trump_Fact_News,"Le président polonais Nawrocki : « Ma Pologne est une Pologne où, au lieu de centres d’intégration pour migrants, il y a des centres de déportation pour ceux qui veulent détruire notre pays ! » La Pologne est entre de bonnes mains.",26,1066,46,1138,"Jun 2, 2025 · 5:33 PM UTC",231,42,
64,ThomasJoly732,"Le Parti de la France adresse ses chaleureuses félicitations à Karol Nawrocki qui vient d'être élu Président de la République de Pologne. L'élection d'un homme qui ose s'affirmer catholique, patriote et conservateur est une bonne nouvelle dans une Europe fracturée entre ceux qui veulent défendre notre civilisation et ceux qui, comme Macron chez nous, s'emploient à la détruire. Souhaitons qu'il puisse, malgré les limites constitutionnelles de sa fonction, être un contrepoids aux réformes folles et dangereuses du gouvernement de Donald Tusk, celui-ci imposant à une vitesse folle les nombreuses lubies progressistes à une société polonaise qui était, jusqu'à récemment, préservée de ces immondes plaies. Que les prochaines législatives soient un échec pour ces traîtres de la Plateforme Civique et ouvrent la voie à une victoire de Droit et Justice ainsi qu'aux nationalistes de Braun ou de Mentzen qui ont obtenu des résultats tout à fait honorables lors du 1er tour de cette élection présidentielle. J'avais visité la Pologne il y a quelques années quand Droit et Justice était encore au pouvoir, j'y avais trouvé une société saine, conservatrice, patriote et catholique sans aucune pudeur laïcarde. Iannis Moriaud - Membre du Bureau politique du Parti de la France",1,37,4,42,"Jun 2, 2025 · 9:02 AM UTC",1271,197,
65,MazaleyratRemi,"ALERTE Le nouveau président de la Pologne Karol Nawrocki annonce un référendum pour que la Pologne quitte l'Union européenne ! En cas de vote majoritairement OUI, la Pologne serait le deuxième pays à quitter l'UE après le Royaume-Uni en 2020 suite d'un référendum en 2016.",1,5,4,10,"Jun 3, 2025 · 10:56 AM UTC",272,45,
66,RepublikaTV,Karol Nawrocki dziękuje za głosy: nie odpuszczę żadnej z ważnych dla Polski i Polaków spraw #włączprawdę #TVRepublika tvrepublika.pl/Polska/Karol-…,0,64,13,77,"Jun 2, 2025 · 6:40 PM UTC",147,18,
67,Poulin2012,"Lui, boxe pour de vrai. La Pologne élit l'ancien champion de boxe poids lourd, le Dr Karol Nawrocki, comme nouveau président. Un vote qui déplaît à la Commission européenne et au parti Renew. Annulation des élections ?",40,1560,163,1763,"Jun 2, 2025 · 5:01 AM UTC",218,37,
68,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,0,25,9,34,"Jun 3, 2025 · 11:57 AM UTC",162,24,
69,_PawelSzymanski,"Nie, ale wyobrażam sobie jak Nawrocki idzie po lody. Bierze trzy: waniliowy, truskawkowy i bez gumy. W niedzielę wygrali kabareciarze.",0,0,0,0,"Jun 3, 2025 · 12:01 PM UTC",134,20,
70,JimFergusonUK,"BREAKING: President Nawrocki: “In my Poland, we don’t build migrant integration centres — we build deportation centres for those who threaten our nation.” Poland has chosen strength. Poland is in safe hands. @NawrockiKn",36,1119,81,1236,"Jun 2, 2025 · 5:17 PM UTC",219,33,
71,hooliganscz1999,"02.06.2025Poland's new president - Karol Nawrocki, ex-Lechia Gdansk hooligan, click for more here: hooligans.cz/2025/06/02/karo…",116,346,124,586,"Jun 2, 2025 · 12:52 PM UTC",128,14,
72,lexa_lrnt,"Meanwhile, some people on here: ""Nawrocki is not that bad.""",0,15,12,27,"Jun 3, 2025 · 10:17 AM UTC",59,10,
73,Cenckiewicz,"Pan Prezydent elekt dr Karol Nawrocki @NawrockiKn bez śladu zmęczenia, za to ja odpocząć muszę po tej kampanii :)",10,564,160,734,"Jun 3, 2025 · 7:48 AM UTC",113,19,
74,BatugWojciech,"Echo wyborów prezydenckich w mediach z USA: -prez. Trump popiera Karola Nawrockiego, -relacje budowane na szacunku i zaufaniu, -nie ideologia, a strategiczne patrnerstwo, -wybory były testem poparcia Tuska, -prezydent Nawrocki to szansa na wzmocnienie sojuszu . Dzień dobry.",0,64,8,72,"Jun 3, 2025 · 4:44 AM UTC",274,38,
75,Load newest,Brak treści,0,0,0,0,,11,2,
76,dannyconversano,"Nawrocki n'est pas euro-sceptique, il est ATLANTISTE, tout comme Simion en Roumanie, critiqué pour les mêmes fausses raisons. Vous collez l'étiquette ""pro-russe"" à tous les conservateurs d'Europe pour faire avancer votre calendrier gauchiste. Mélenchon, en France, est plus proche de la Russie que Nawrocki ne l'a jamais été. Vous êtes une MENTEUSE et une SALE GAUCHISTE.",1,30,2,33,"Jun 3, 2025 · 8:18 AM UTC",371,56,
77,RobertoAvventu2,"ULTIMA ORA: La presidente della Commissione europea Ursula von der Leyen sarebbe ""nel panico"" dopo la vittoria alle elezioni presidenziali in Polonia del candidato nazionalista di destra Karol Nawrocki. Considera la sua vittoria una ""minaccia"" alla stabilità dell'Unione europea. A me sembra una buona notizia!",8,154,196,358,"Jun 2, 2025 · 6:50 PM UTC",310,45,
78,kmikimichal,Jestem też niezmiernie ciekawy jaką będzie mieć minę prezydent Nawrocki kandydując za 5 lat otoczony wianuszkiem ułaskawionych,0,0,0,0,"Jun 3, 2025 · 12:01 PM UTC",126,17,
79,cpt_davidov,Karol Nawrocki maczał palce w sprawie Manfrediego i Johnsona,8,335,31,374,"Jun 2, 2025 · 8:31 PM UTC",60,9,
80,WcisloMarta123,"Marszałek Województwa Lubelskiego z PiS przeznaczył 1,2 mln złotych na „konkurs profrekwencyjny” dla gmin do 20 tys. Mieszkańców, czyli dla tych, w których wygrywa Nawrocki. Złożyłam w tej sprawie zawiadomienie do PKW. To nieformalne kupowanie głosów! wiadomosci.radiozet.pl/news/…",11,168,246,425,"Jun 3, 2025 · 10:01 AM UTC",281,37,
81,DawidWildstein,"Wszyscy się ucieszyliśmy, lub wręcz odwrotnie, że Nawrocki został Prezydentem. Tylko, że nadal żyjemy w Uśmiechniętej Polsce. Polsce, gdzie: - za zagraniczne pieniądze władza urządziła gigantyczną kampanię hejtu na opozycję, łamiąc prawo, co było de facto próbą skręcenia wyborów. Nawet OBWE to zauważyło. - mamy Onet, który przez ostatni tydzień zamienił się w szczujnię proTrzaskowski, Onet, który jest kontrolowany przez kapitał zagraniczny, więc mieliśmy kolejny przykład nielegalnej, zewnętrznej ingerencji w wybory. - mamy instytucje państwowe takie jak NASK, które dezinformowaly społeczeństwo, chroniąc przestępców biorących udział w brudnej kampanii. - służby, na rozkaz premiera, wypuszczaja dane wrażliwe o polskich obywatelach do partyjnych mediów, co jest niszczeniem najgłębszych zasad państwa w imię partii. Niestety, póki rządzi Tusk, póty nie mamy państwa, tylko Uśmiechnięty Bantustan",1,44,10,55,"Jun 3, 2025 · 11:28 AM UTC",902,122,
82,JimFergusonUK,"BREAKING: President Nawrocki: “In my Poland, we don’t build migrant integration centres — we build deportation centres for those who threaten our nation.” Poland has chosen strength. Poland is in safe hands. @NawrockiKn",36,1119,81,1236,"Jun 2, 2025 · 5:17 PM UTC",219,33,
83,CerfiaFR,"FLASH | Le candidat nationaliste Karol Nawrocki a remporté l’élection présidentielle en Pologne avec 50,89 % des voix.",56,160,102,318,"Jun 2, 2025 · 8:27 AM UTC",118,18,
84,mmagierowski,"""Branding Nawrocki as “populist,” “hard-core Euroskeptic,” “far right,” “pro-Putin,” or “Trumpian” is preposterous. Polish politics is too complex to indulge in such simplistic terms"". My comment (and some of my colleagues') for @AtlanticCouncil atlanticcouncil.org/blogs/ne…",17,389,42,448,"Jun 2, 2025 · 5:46 PM UTC",275,34,
85,PsyGuy007,"Karol Nawrocki a déclaré : « Ma Pologne est une Pologne sans migrants illégaux. C'est une Pologne où, au lieu de centres d'intégration, il y a des centres de déportation pour ceux qui veulent détruire notre sécurité. » Êtes-vous d’accord avec lui ? A. OUI B. NON",80,1185,1139,2404,"Jun 2, 2025 · 2:32 PM UTC",262,47,
86,_Afraniusz,"Mam pomysł. Chciałbym aby powstał DPS Działacze Przeciwko Sutenerowi Chodzilibyśmy wszędzie, gdzie się będzie pojawiał Nawrocki z takimi hasłami i transparentami. Niech nas pozwie w końcu. I niech sąd rozstrzygnie, czy to prawda. Ktoś by się zapisał?",3,80,69,152,"Jun 3, 2025 · 9:54 AM UTC",250,37,
87,_mkonieczny,"Chorzowska estakada została zamknięta, bo grozi zawaleniem. Jak do tego doszło? Doskonale wiadomo! Chorzów płaci cenę za to, że @Platforma_org jak to Platforma obiecała budowę obwodnicy i nie zrobiła nic, a potem wielkie zdziwko, że Nawrocki wygrywa wybory. @RazemSlask",1,42,18,61,"Jun 3, 2025 · 11:04 AM UTC",269,39,
88,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,0,26,10,36,"Jun 3, 2025 · 11:57 AM UTC",162,24,
