id,username,fullname,text,likes,retweets,replies,quotes,date,word_count,text_length,link
11,krzysztofbrejza,Krzysztof Brejza🇵🇱🇪🇺🇬🇪🇺🇦,"Przychodzi Nawrocki do Rydzyka...i nie tylko kłamie, ale znów gra bezpieczeństwem Polaków w imię politykierstwa. To ""propaganda Tuska"" wg Nawrockiego podzieliła ""społeczników"" (czytaj - chuliganów od Bąkiewicza, kiboli itp) ze Strażą Graniczną. Przyjmowanie takiej narracji jest nieodpowiedzialne i szkodliwe dla Polski.",262,58,148,0,"Jul 22, 2025 · 6:17 AM UTC",41,320,https://nitter.net/krzysztofbrejza/status/1947541545852301358#m
12,DDesciak,kinem28294,"już ci bodnar powiedział że nawrocki, czego nadal nie wiesz? czekasz aż twój pan donald ci powie czy jak?",0,0,0,0,"Jul 22, 2025 · 10:40 AM UTC",19,105,https://nitter.net/DDesciak/status/1947607635668123804#m
13,21lupus,Józef Nowacki,Prezydent elekt Karol Nawrocki podkreśla znaczenie politycznego zaplecza. Tuż przed zaprzysiężeniem spotkanie z klubem PiS. fronda.pl/a/Karol-Nawrocki-p…,14,10,0,0,"Jul 22, 2025 · 8:18 AM UTC",16,153,https://nitter.net/21lupus/status/1947571843147153563#m
14,Arrbor,Artur,po co tajni współpracownicy na zaprzysiężeniu Jacku? Oni służyli demokracji liberalnej a Nawrocki to sługus Kremla!,0,0,0,0,"Jul 22, 2025 · 10:39 AM UTC",16,115,https://nitter.net/Arrbor/status/1947607484912353339#m
15,HubnerrMax,Max Hübner,"Prezydent elekt Karol Nawrocki poinformował, że za sprawy Polonii w jego Kancelarii odpowiadać będzie Agnieszka Jędrzak - dotychczasowa Dyrektor Biura Współpracy Międzynarodowej IPN. Cieszy jak cholera - wykonała tytaniczną pracę na rzecz pamięci o Polsce na świecie. Cudownie.",2903,709,23,4,"Jul 21, 2025 · 4:52 PM UTC",38,277,https://nitter.net/HubnerrMax/status/1947339011900534798#m
16,CamaroJaro,Bicz Boży Obywatelski Jaro Camaro#SilniRazem,"Prezydent może rozwiązać sejm obligatoryjnie lub fakultatywnie. Tak mówi prawo. A co mówi życie? Otóż życie mówi, że zło nierozliczone powraca. Nie ponieśli żadnej odpowiedzialności za łamanie prawa, więc czego się mają bać? Nawrocki rozwiąże sejm w trybie ad hoc.",192,37,7,0,"Jul 22, 2025 · 7:29 AM UTC",40,264,https://nitter.net/CamaroJaro/status/1947559564821598682#m
17,Marcin13966,Marcin Kozerog,Nawrocki,0,0,0,0,"Jul 22, 2025 · 10:38 AM UTC",1,8,https://nitter.net/Marcin13966/status/1947607263788847148#m
18,WandaSzcze72924,Wanda Szczepaniak,Dr Karol Nawrocki,0,0,0,0,"Jul 22, 2025 · 10:38 AM UTC",3,17,https://nitter.net/WandaSzcze72924/status/1947607257832689908#m
19,pizgajwiadro,pizgajwiadro,"Tak, prezydent elekt Karol Nawrocki",0,0,0,0,"Jul 22, 2025 · 10:38 AM UTC",5,35,https://nitter.net/pizgajwiadro/status/1947607242825732526#m
20,MB06902598,Helutka II konto -sierpień 2024,"To teraz zadanie matematyczne. Procentowo,jakim stosunkiem ""wygrał""Nawrocki @szymon_holownia Jeśli 1/3 fałszerstw nie ma znaczenia,to proponuję ,o 1/3 zmniejszyć Panu uposażenie,urlop,diety poselskie. O 1/3 dołożyć wiek emerytalny, kredyt który Pan spłaca. Jesteśmy umówieni?",46,24,2,0,"Jul 22, 2025 · 9:52 AM UTC",32,275,https://nitter.net/MB06902598/status/1947595597059658012#m
21,KlimczewskiPawe,Paweł Klimczewski,"Bez głosów Brauna Nawrocki by nie został prezydentem. Wygrał jedynie 369 591 głosami. Braun ""przekazał"" 99% swego elektoratu Nawrockiemu czyi około 1,2 mln głosów. Mentzen przekazał blisko 400 000 głosów Trzaskowskiemu, takie to było piwo. pawelklimczewski.pl/2025/06/…",6,1,2,0,"Jul 22, 2025 · 9:43 AM UTC",36,269,https://nitter.net/KlimczewskiPawe/status/1947593398451351910#m
22,krzysztofbrejza,Krzysztof Brejza🇵🇱🇪🇺🇬🇪🇺🇦,"Przychodzi Nawrocki do Rydzyka...i nie tylko kłamie, ale znów gra bezpieczeństwem Polaków w imię politykierstwa. To ""propaganda Tuska"" wg Nawrockiego podzieliła ""społeczników"" (czytaj - chuliganów od Bąkiewicza, kiboli itp) ze Strażą Graniczną. Przyjmowanie takiej narracji jest nieodpowiedzialne i szkodliwe dla Polski.",262,58,148,0,"Jul 22, 2025 · 6:17 AM UTC",41,320,https://nitter.net/krzysztofbrejza/status/1947541545852301358#m
23,EwaZamojska,Ewa,"Nawrocki:"" Jestem zaniepokojony tym, co dzieje się za Tuska"". Patrzcie go, zbawca narodu się znalazł. A gdzie pan byłeś za rządów PiS, gdy łamano praworządność, deptano demokrację, izolowano Polskę, łamano prawa człowieka i bezczelnie okradano naród? Aaa robiłeś pan karierę...",976,161,92,0,"Jul 22, 2025 · 5:33 AM UTC",40,277,https://nitter.net/EwaZamojska/status/1947530521065754736#m
24,gfkot,Grzegorz Kot,Nawrocki go wybrał do kancelarii. Pasuje?,929,126,210,7,"Jul 21, 2025 · 5:47 PM UTC",6,41,https://nitter.net/gfkot/status/1947352755930337463#m
25,kwietnikw,Jared Lato,Wiedza. Karol Nawrocki. Nie ma za co.,0,0,0,0,"Jul 22, 2025 · 10:37 AM UTC",7,37,https://nitter.net/kwietnikw/status/1947606856790073749#m
26,Gasiuk_Pihowicz,Kamila Gasiuk-Pihowicz,"Rozjuszyłam panią Zawiszę z Razem, bo napisałam z kim tak naprawdę Razem trzyma od 2015. A wracając do spotkania Zandberg-Nawrocki, w sprawie TK, KRS, SN i aborcji też coś dogadaliście? Czy tylko sobie na Tuska popsioczyliście?",2508,335,559,40,"Jul 20, 2025 · 12:00 PM UTC",36,227,https://nitter.net/Gasiuk_Pihowicz/status/1946903020266008945#m
27,Magorza25123280,Małgorzata,Co by już uspokoić to wariactwo Polska ma nowego prezydenta a jest nim Karol Nawrocki 🇵🇱🇵🇱🇵🇱🇵🇱 tak wybrali Polacy i nic tego nie zmieni ‼️‼️‼️‼️‼️‼️‼️‼️🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱,0,0,0,0,"Jul 22, 2025 · 10:36 AM UTC",25,164,https://nitter.net/Magorza25123280/status/1947606791552106523#m
28,EwaZamojska,Ewa,"Mularczyk:""Nawrocki jest problemem dla Niemców"". Drogi panie, Nawrocki jest przede wszystkim problemem dla Polaków.",3750,473,129,9,"Jul 21, 2025 · 5:49 AM UTC",14,115,https://nitter.net/EwaZamojska/status/1947172087161901231#m
29,Nawrocki25,#Nawrocki2025,"🟥 To zupełnie niebezpieczne, niepoważne i smutne dla obrazu polskiej demokracji, ale wydaje się, że to już za nami i z wyrzutami sumienia pozostaną ci, którzy w tę akcję się angażowali - Prezydent Elekt K. Nawrocki o próbach zablokowania jego zaprzysiężenia.",266,94,51,1,"Jul 22, 2025 · 9:06 AM UTC",41,258,https://nitter.net/Nawrocki25/status/1947583915780178276#m
30,hermanntertsch,Hermann Tertsch,"16. Para el final dejo la buena noticia de que los polacos reaccionan. El presidente electo puede bloquear muchos de los planes de Tusk y Bruselas. Y los sondeos dan ya una mayoría apabullante a las fuerzas de la derecha que le dieron al presidente Karol Nawrocki la victoria. El gobierno de Donald Tusk está noqueado. Y en toda Europa crecen los aliados de las fuerzas nacionales y conservadoras polacas. El debate político lo han perdido. Por eso Bruselas busca otras formas, como en Rumanía, en Francia, en Alemania y tantos otros países.",148,48,2,1,"Jul 17, 2025 · 6:57 PM UTC",93,541,https://nitter.net/hermanntertsch/status/1945920887561113804#m
31,Jackob_Cycu,Jackob Cycu,"Wygrywa ten co miał więcej głosów nie robi laski Niemcowi, czyli Nawrocki.",0,0,0,0,"Jul 22, 2025 · 10:36 AM UTC",12,74,https://nitter.net/Jackob_Cycu/status/1947606707930337307#m
32,PiotrR77938279,Alkonauta,Nawrocki!,0,0,0,0,"Jul 22, 2025 · 10:36 AM UTC",1,9,https://nitter.net/PiotrR77938279/status/1947606688451690605#m
33,KamraciRodacy,Rodak Kamrat 🧯,"Niemcy podobnie jak Polacy pchani są do wojny przez zdradzieckich polityków. Jednak na pewno w Niemczech są siły, które tego nie chcą. Natomiast USA to 100% wojna a Nawrocki sługa USA.",0,0,0,0,"Jul 22, 2025 · 10:35 AM UTC",31,184,https://nitter.net/KamraciRodacy/status/1947606525976928435#m
34,HubnerrMax,Max Hübner,"Prezydent elekt Karol Nawrocki poinformował, że za sprawy Polonii w jego Kancelarii odpowiadać będzie Agnieszka Jędrzak - dotychczasowa Dyrektor Biura Współpracy Międzynarodowej IPN. Cieszy jak cholera - wykonała tytaniczną pracę na rzecz pamięci o Polsce na świecie. Cudownie.",2903,709,23,4,"Jul 21, 2025 · 4:52 PM UTC",38,277,https://nitter.net/HubnerrMax/status/1947339011900534798#m
35,CzcigodnaPolka,mgr Czcigodna Polka,"Po ogłoszeniu rzekomej wygranej Nawrockiego - kibola i suterena powiązanego ze światem przestępczym, w Polsce nagle pojawiły się grupy agresywnych kiboli i zielone ludziki Putina. To nie jest przypadek. Ile głosów naprawdę zdobył Nawrocki w wyborach?",1642,391,6,13,"Jul 20, 2025 · 7:00 PM UTC",36,250,https://nitter.net/CzcigodnaPolka/status/1947008636397793431#m
36,Stryj777,Stryj,odpowiedź jest prosta: Karol Nawrocki dziękuje można sie rozejść,0,0,0,0,"Jul 22, 2025 · 10:42 AM UTC",9,64,https://nitter.net/Stryj777/status/1947608243158856095#m
37,KarolPrillwitz,karol prillwitz,Nawrocki,0,0,0,0,"Jul 22, 2025 · 10:41 AM UTC",1,8,https://nitter.net/KarolPrillwitz/status/1947607997204615392#m
38,HubnerrMax,Max Hübner,Prezydent elekt Karol Nawrocki potwierdził. Szefem jego Kancelarii zostanie Zbigniew Bogucki. Zastępcą Szefa Kancelarii natomiast Adam Andruszkiewicz. Let's go!,1135,232,111,4,"Jul 21, 2025 · 4:41 PM UTC",19,160,https://nitter.net/HubnerrMax/status/1947336051405570306#m
39,WojSadurski,Wojciech Sadurski,"Oficjalne stanowiska o wynikach wyborów (w luźnej parafrazie): „PKW: Nawrocki chyba dostał trochę więcej głosów niż Trzaskowski, ale trudno powiedzieć ile, bo były przekręty. Niech się wypowie Sąd Najwyższy. Izba Przebierańców: Nawrocki wygrał, wygrał, wygrał! Hura! Marszałek Hołownia: Czy są głosy sprzeciwu? Nie widzę, nie słyszę”. Kurtyna.",3022,852,206,35,"Jul 17, 2025 · 8:40 PM UTC",47,343,https://nitter.net/WojSadurski/status/1945946721445728391#m
40,TomaszCK1,Andrij Kornhauser🕎🧎‍♂️,"""Nawrocki to nie Duda!"" ""Nawrocki urwie się Kaczyńskiemu ze smyczy!"" Duma. Serce rośnie 🫶",391,63,64,2,"Jul 21, 2025 · 7:56 PM UTC",14,89,https://nitter.net/TomaszCK1/status/1947385268878610456#m
41,EwaZamojska,Ewa,"Nawrocki:"" Jestem zaniepokojony tym, co dzieje się za Tuska"". Patrzcie go, zbawca narodu się znalazł. A gdzie pan byłeś za rządów PiS, gdy łamano praworządność, deptano demokrację, izolowano Polskę, łamano prawa człowieka i bezczelnie okradano naród? Aaa robiłeś pan karierę...",976,161,92,0,"Jul 22, 2025 · 5:33 AM UTC",40,277,https://nitter.net/EwaZamojska/status/1947530521065754736#m
42,MB06902598,Helutka II konto -sierpień 2024,"To teraz zadanie matematyczne. Procentowo,jakim stosunkiem ""wygrał""Nawrocki @szymon_holownia Jeśli 1/3 fałszerstw nie ma znaczenia,to proponuję ,o 1/3 zmniejszyć Panu uposażenie,urlop,diety poselskie. O 1/3 dołożyć wiek emerytalny, kredyt który Pan spłaca. Jesteśmy umówieni?",46,24,2,0,"Jul 22, 2025 · 9:52 AM UTC",32,275,https://nitter.net/MB06902598/status/1947595597059658012#m
43,Forest1559255,Forest Gump,Nie męcz konia. Nawrocki powiększał przewagę.,0,0,0,0,"Jul 22, 2025 · 10:40 AM UTC",6,45,https://nitter.net/Forest1559255/status/1947607727745994840#m
44,krzysztofbrejza,Krzysztof Brejza🇵🇱🇪🇺🇬🇪🇺🇦,"Przychodzi Nawrocki do Rydzyka...i nie tylko kłamie, ale znów gra bezpieczeństwem Polaków w imię politykierstwa. To ""propaganda Tuska"" wg Nawrockiego podzieliła ""społeczników"" (czytaj - chuliganów od Bąkiewicza, kiboli itp) ze Strażą Graniczną. Przyjmowanie takiej narracji jest nieodpowiedzialne i szkodliwe dla Polski.",262,58,148,0,"Jul 22, 2025 · 6:17 AM UTC",41,320,https://nitter.net/krzysztofbrejza/status/1947541545852301358#m
45,DDesciak,kinem28294,"już ci bodnar powiedział że nawrocki, czego nadal nie wiesz? czekasz aż twój pan donald ci powie czy jak?",0,0,0,0,"Jul 22, 2025 · 10:40 AM UTC",19,105,https://nitter.net/DDesciak/status/1947607635668123804#m
46,21lupus,Józef Nowacki,Prezydent elekt Karol Nawrocki podkreśla znaczenie politycznego zaplecza. Tuż przed zaprzysiężeniem spotkanie z klubem PiS. fronda.pl/a/Karol-Nawrocki-p…,14,10,0,0,"Jul 22, 2025 · 8:18 AM UTC",16,153,https://nitter.net/21lupus/status/1947571843147153563#m
47,Arrbor,Artur,po co tajni współpracownicy na zaprzysiężeniu Jacku? Oni służyli demokracji liberalnej a Nawrocki to sługus Kremla!,0,0,0,0,"Jul 22, 2025 · 10:39 AM UTC",16,115,https://nitter.net/Arrbor/status/1947607484912353339#m
48,HubnerrMax,Max Hübner,"Prezydent elekt Karol Nawrocki poinformował, że za sprawy Polonii w jego Kancelarii odpowiadać będzie Agnieszka Jędrzak - dotychczasowa Dyrektor Biura Współpracy Międzynarodowej IPN. Cieszy jak cholera - wykonała tytaniczną pracę na rzecz pamięci o Polsce na świecie. Cudownie.",2903,709,23,4,"Jul 21, 2025 · 4:52 PM UTC",38,277,https://nitter.net/HubnerrMax/status/1947339011900534798#m
49,CamaroJaro,Bicz Boży Obywatelski Jaro Camaro#SilniRazem,"Prezydent może rozwiązać sejm obligatoryjnie lub fakultatywnie. Tak mówi prawo. A co mówi życie? Otóż życie mówi, że zło nierozliczone powraca. Nie ponieśli żadnej odpowiedzialności za łamanie prawa, więc czego się mają bać? Nawrocki rozwiąże sejm w trybie ad hoc.",192,37,7,0,"Jul 22, 2025 · 7:29 AM UTC",40,264,https://nitter.net/CamaroJaro/status/1947559564821598682#m
50,Marcin13966,Marcin Kozerog,Nawrocki,0,0,0,0,"Jul 22, 2025 · 10:38 AM UTC",1,8,https://nitter.net/Marcin13966/status/1947607263788847148#m
51,WandaSzcze72924,Wanda Szczepaniak,Dr Karol Nawrocki,0,0,0,0,"Jul 22, 2025 · 10:38 AM UTC",3,17,https://nitter.net/WandaSzcze72924/status/1947607257832689908#m
52,pizgajwiadro,pizgajwiadro,"Tak, prezydent elekt Karol Nawrocki",0,0,0,0,"Jul 22, 2025 · 10:38 AM UTC",5,35,https://nitter.net/pizgajwiadro/status/1947607242825732526#m
53,MB06902598,Helutka II konto -sierpień 2024,"To teraz zadanie matematyczne. Procentowo,jakim stosunkiem ""wygrał""Nawrocki @szymon_holownia Jeśli 1/3 fałszerstw nie ma znaczenia,to proponuję ,o 1/3 zmniejszyć Panu uposażenie,urlop,diety poselskie. O 1/3 dołożyć wiek emerytalny, kredyt który Pan spłaca. Jesteśmy umówieni?",46,24,2,0,"Jul 22, 2025 · 9:52 AM UTC",32,275,https://nitter.net/MB06902598/status/1947595597059658012#m
54,KlimczewskiPawe,Paweł Klimczewski,"Bez głosów Brauna Nawrocki by nie został prezydentem. Wygrał jedynie 369 591 głosami. Braun ""przekazał"" 99% swego elektoratu Nawrockiemu czyi około 1,2 mln głosów. Mentzen przekazał blisko 400 000 głosów Trzaskowskiemu, takie to było piwo. pawelklimczewski.pl/2025/06/…",6,1,2,0,"Jul 22, 2025 · 9:43 AM UTC",36,269,https://nitter.net/KlimczewskiPawe/status/1947593398451351910#m
55,krzysztofbrejza,Krzysztof Brejza🇵🇱🇪🇺🇬🇪🇺🇦,"Przychodzi Nawrocki do Rydzyka...i nie tylko kłamie, ale znów gra bezpieczeństwem Polaków w imię politykierstwa. To ""propaganda Tuska"" wg Nawrockiego podzieliła ""społeczników"" (czytaj - chuliganów od Bąkiewicza, kiboli itp) ze Strażą Graniczną. Przyjmowanie takiej narracji jest nieodpowiedzialne i szkodliwe dla Polski.",262,58,148,0,"Jul 22, 2025 · 6:17 AM UTC",41,320,https://nitter.net/krzysztofbrejza/status/1947541545852301358#m
56,EwaZamojska,Ewa,"Nawrocki:"" Jestem zaniepokojony tym, co dzieje się za Tuska"". Patrzcie go, zbawca narodu się znalazł. A gdzie pan byłeś za rządów PiS, gdy łamano praworządność, deptano demokrację, izolowano Polskę, łamano prawa człowieka i bezczelnie okradano naród? Aaa robiłeś pan karierę...",976,161,92,0,"Jul 22, 2025 · 5:33 AM UTC",40,277,https://nitter.net/EwaZamojska/status/1947530521065754736#m
57,gfkot,Grzegorz Kot,Nawrocki go wybrał do kancelarii. Pasuje?,929,126,210,7,"Jul 21, 2025 · 5:47 PM UTC",6,41,https://nitter.net/gfkot/status/1947352755930337463#m
58,kwietnikw,Jared Lato,Wiedza. Karol Nawrocki. Nie ma za co.,0,0,0,0,"Jul 22, 2025 · 10:37 AM UTC",7,37,https://nitter.net/kwietnikw/status/1947606856790073749#m
59,Gasiuk_Pihowicz,Kamila Gasiuk-Pihowicz,"Rozjuszyłam panią Zawiszę z Razem, bo napisałam z kim tak naprawdę Razem trzyma od 2015. A wracając do spotkania Zandberg-Nawrocki, w sprawie TK, KRS, SN i aborcji też coś dogadaliście? Czy tylko sobie na Tuska popsioczyliście?",2508,335,559,40,"Jul 20, 2025 · 12:00 PM UTC",36,227,https://nitter.net/Gasiuk_Pihowicz/status/1946903020266008945#m
60,Magorza25123280,Małgorzata,Co by już uspokoić to wariactwo Polska ma nowego prezydenta a jest nim Karol Nawrocki 🇵🇱🇵🇱🇵🇱🇵🇱 tak wybrali Polacy i nic tego nie zmieni ‼️‼️‼️‼️‼️‼️‼️‼️🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱,0,0,0,0,"Jul 22, 2025 · 10:36 AM UTC",25,164,https://nitter.net/Magorza25123280/status/1947606791552106523#m
61,EwaZamojska,Ewa,"Mularczyk:""Nawrocki jest problemem dla Niemców"". Drogi panie, Nawrocki jest przede wszystkim problemem dla Polaków.",3750,473,129,9,"Jul 21, 2025 · 5:49 AM UTC",14,115,https://nitter.net/EwaZamojska/status/1947172087161901231#m
62,Nawrocki25,#Nawrocki2025,"🟥 To zupełnie niebezpieczne, niepoważne i smutne dla obrazu polskiej demokracji, ale wydaje się, że to już za nami i z wyrzutami sumienia pozostaną ci, którzy w tę akcję się angażowali - Prezydent Elekt K. Nawrocki o próbach zablokowania jego zaprzysiężenia.",266,94,51,1,"Jul 22, 2025 · 9:06 AM UTC",41,258,https://nitter.net/Nawrocki25/status/1947583915780178276#m
63,hermanntertsch,Hermann Tertsch,"16. Para el final dejo la buena noticia de que los polacos reaccionan. El presidente electo puede bloquear muchos de los planes de Tusk y Bruselas. Y los sondeos dan ya una mayoría apabullante a las fuerzas de la derecha que le dieron al presidente Karol Nawrocki la victoria. El gobierno de Donald Tusk está noqueado. Y en toda Europa crecen los aliados de las fuerzas nacionales y conservadoras polacas. El debate político lo han perdido. Por eso Bruselas busca otras formas, como en Rumanía, en Francia, en Alemania y tantos otros países.",148,48,2,1,"Jul 17, 2025 · 6:57 PM UTC",93,541,https://nitter.net/hermanntertsch/status/1945920887561113804#m
64,Jackob_Cycu,Jackob Cycu,"Wygrywa ten co miał więcej głosów nie robi laski Niemcowi, czyli Nawrocki.",0,0,0,0,"Jul 22, 2025 · 10:36 AM UTC",12,74,https://nitter.net/Jackob_Cycu/status/1947606707930337307#m
65,PiotrR77938279,Alkonauta,Nawrocki!,0,0,0,0,"Jul 22, 2025 · 10:36 AM UTC",1,9,https://nitter.net/PiotrR77938279/status/1947606688451690605#m
66,KamraciRodacy,Rodak Kamrat 🧯,"Niemcy podobnie jak Polacy pchani są do wojny przez zdradzieckich polityków. Jednak na pewno w Niemczech są siły, które tego nie chcą. Natomiast USA to 100% wojna a Nawrocki sługa USA.",0,0,0,0,"Jul 22, 2025 · 10:35 AM UTC",31,184,https://nitter.net/KamraciRodacy/status/1947606525976928435#m
67,SZUDYFLURY,Szudyflury,TAK. Karol Nawrocki.,0,0,0,0,"Jul 22, 2025 · 10:43 AM UTC",3,20,https://nitter.net/SZUDYFLURY/status/1947608424604438810#m
68,HubnerrMax,Max Hübner,"Prezydent elekt Karol Nawrocki poinformował, że za sprawy Polonii w jego Kancelarii odpowiadać będzie Agnieszka Jędrzak - dotychczasowa Dyrektor Biura Współpracy Międzynarodowej IPN. Cieszy jak cholera - wykonała tytaniczną pracę na rzecz pamięci o Polsce na świecie. Cudownie.",2903,709,23,4,"Jul 21, 2025 · 4:52 PM UTC",38,277,https://nitter.net/HubnerrMax/status/1947339011900534798#m
69,CzcigodnaPolka,mgr Czcigodna Polka,"Po ogłoszeniu rzekomej wygranej Nawrockiego - kibola i suterena powiązanego ze światem przestępczym, w Polsce nagle pojawiły się grupy agresywnych kiboli i zielone ludziki Putina. To nie jest przypadek. Ile głosów naprawdę zdobył Nawrocki w wyborach?",1642,391,6,13,"Jul 20, 2025 · 7:00 PM UTC",36,250,https://nitter.net/CzcigodnaPolka/status/1947008636397793431#m
70,Stryj777,Stryj,odpowiedź jest prosta: Karol Nawrocki dziękuje można sie rozejść,0,0,0,0,"Jul 22, 2025 · 10:42 AM UTC",9,64,https://nitter.net/Stryj777/status/1947608243158856095#m
71,KarolPrillwitz,karol prillwitz,Nawrocki,0,0,0,0,"Jul 22, 2025 · 10:41 AM UTC",1,8,https://nitter.net/KarolPrillwitz/status/1947607997204615392#m
72,HubnerrMax,Max Hübner,Prezydent elekt Karol Nawrocki potwierdził. Szefem jego Kancelarii zostanie Zbigniew Bogucki. Zastępcą Szefa Kancelarii natomiast Adam Andruszkiewicz. Let's go!,1135,232,111,4,"Jul 21, 2025 · 4:41 PM UTC",19,160,https://nitter.net/HubnerrMax/status/1947336051405570306#m
73,WojSadurski,Wojciech Sadurski,"Oficjalne stanowiska o wynikach wyborów (w luźnej parafrazie): „PKW: Nawrocki chyba dostał trochę więcej głosów niż Trzaskowski, ale trudno powiedzieć ile, bo były przekręty. Niech się wypowie Sąd Najwyższy. Izba Przebierańców: Nawrocki wygrał, wygrał, wygrał! Hura! Marszałek Hołownia: Czy są głosy sprzeciwu? Nie widzę, nie słyszę”. Kurtyna.",3022,852,206,35,"Jul 17, 2025 · 8:40 PM UTC",47,343,https://nitter.net/WojSadurski/status/1945946721445728391#m
74,TomaszCK1,Andrij Kornhauser🕎🧎‍♂️,"""Nawrocki to nie Duda!"" ""Nawrocki urwie się Kaczyńskiemu ze smyczy!"" Duma. Serce rośnie 🫶",391,63,64,2,"Jul 21, 2025 · 7:56 PM UTC",14,89,https://nitter.net/TomaszCK1/status/1947385268878610456#m
75,EwaZamojska,Ewa,"Nawrocki:"" Jestem zaniepokojony tym, co dzieje się za Tuska"". Patrzcie go, zbawca narodu się znalazł. A gdzie pan byłeś za rządów PiS, gdy łamano praworządność, deptano demokrację, izolowano Polskę, łamano prawa człowieka i bezczelnie okradano naród? Aaa robiłeś pan karierę...",977,161,92,0,"Jul 22, 2025 · 5:33 AM UTC",40,277,https://nitter.net/EwaZamojska/status/1947530521065754736#m
76,MB06902598,Helutka II konto -sierpień 2024,"To teraz zadanie matematyczne. Procentowo,jakim stosunkiem ""wygrał""Nawrocki @szymon_holownia Jeśli 1/3 fałszerstw nie ma znaczenia,to proponuję ,o 1/3 zmniejszyć Panu uposażenie,urlop,diety poselskie. O 1/3 dołożyć wiek emerytalny, kredyt który Pan spłaca. Jesteśmy umówieni?",46,24,2,0,"Jul 22, 2025 · 9:52 AM UTC",32,275,https://nitter.net/MB06902598/status/1947595597059658012#m
