id,username,fullname,text,likes,retweets,replies,quotes,date,word_count,text_length,link
17,Gasiuk_Pihowicz,Kamila Gasiuk-Pihowicz,"Rozjuszyłam panią Zawiszę z Razem, bo napisałam z kim tak naprawdę Razem trzyma od 2015. A wracając do spotkania Zandberg-Nawrocki, w sprawie TK, KRS, SN i aborcji też coś dogadaliście? Czy tylko sobie na Tuska popsioczyliście?",2192,287,546,40,"Jul 20, 2025 · 12:00 PM UTC",36,227,https://nitter.net/Gasiuk_Pihowicz/status/1946903020266008945#m
18,polanddaily24,Poland Daily 24,Nawrocki Reveals More of His Team: Every Aide Must Meet the Same Requirement polanddaily24.com/nawrocki-r… via @polanddaily24,9,4,0,0,"Jul 21, 2025 · 7:55 PM UTC",16,125,https://nitter.net/polanddaily24/status/1947384851268833710#m
19,RepublikaTV,Telewizja Republika 🇵🇱 #włączprawdę,"#PILNE : Zbigniew Bogucki szefem Kancelarii Prezydenta, Adam Andruszkiewicz jego zastępcą #włączprawdę #TVRepublika tvrepublika.pl/Polska/Nawroc…",121,28,8,0,"Jul 21, 2025 · 4:53 PM UTC",14,145,https://nitter.net/RepublikaTV/status/1947339136580346179#m
20,Zosia99363505,Pablita Moralita / Zosia SnaW🇵🇱#Trzaskowski2025,Proszę podać Iloma Głosami wygrał Nawrocki🤔😳,137,10,12,0,"Jul 21, 2025 · 3:37 PM UTC",6,44,https://nitter.net/Zosia99363505/status/1947319915607662645#m
21,PolsatNewsPL,PolsatNews.pl,"""Odmawiam udziału w tym gorszącym dla mnie widowisku"" - przekazał Lech Wałęsa. Były prezydent opublikował zdjęcie zaproszenia na Zgromadzenie Narodowe, podczas którego prezydent elekt Karol Nawrocki złoży przysięgę. polsatnews.pl/wiadomosc/2025…",885,122,661,31,"Jul 21, 2025 · 10:10 AM UTC",29,245,https://nitter.net/PolsatNewsPL/status/1947237784709656709#m
22,fejken9,e-fejken,Jesteś jakaś niepoczytalna czy co? Dosłownie Karol Nawrocki tydzień temu.,25,1,0,0,"Jul 21, 2025 · 6:20 PM UTC",10,73,https://nitter.net/fejken9/status/1947361009754066952#m
23,lavinkaPL,lavinka,"Mnie się wydaje, że amerykańska agentura przywiozła kilka filmów z burdeli na Podkarpaciu i specjalnie to zrobili, żeby Trzasek stracił kilka procent niezdecydowanych. Pytanie co obiecał Trumpowi Nawrocki, że dostał pałeczkę. Żebym to w złą godzinę nie napisała...",0,0,0,0,"Jul 21, 2025 · 8:31 PM UTC",38,264,https://nitter.net/lavinkaPL/status/1947394142264541596#m
24,HubnerrMax,Max Hübner,"Prezydent elekt Karol Nawrocki poinformował, że za sprawy Polonii w jego Kancelarii odpowiadać będzie Agnieszka Jędrzak - dotychczasowa Dyrektor Biura Współpracy Międzynarodowej IPN. Cieszy jak cholera - wykonała tytaniczną pracę na rzecz pamięci o Polsce na świecie. Cudownie.",1563,403,15,2,"Jul 21, 2025 · 4:52 PM UTC",38,277,https://nitter.net/HubnerrMax/status/1947339011900534798#m
25,AKorybko,"Andrew Korybko, PhD",La retórica de Duda sobre Rzeszów pretende apoyar la política exterior prevista por Nawrocki prensabolivariana.org/2025/0…,0,0,0,0,"Jul 21, 2025 · 8:31 PM UTC",15,122,https://nitter.net/AKorybko/status/1947394036186185856#m
26,janusz57758,Ja Janusz 🇵🇱,"Polajkowałem, ale nam nadzieję, że Nawrocki prosty facet, który doszedł do tego co ma ciężką pracą, nie jeden raz zasypiał z pustym żołądkiem, poczutał trochę o niemieckim, ukraińskim, sowieckim - nie mylić z rosyjskim i żydowskim barbarzyństwie na Polsce i Polakach i widzi np. na co odważa się Braun się jednak ... postawi. Zobaczymy. Pozdrawiam 🙂",0,0,0,0,"Jul 21, 2025 · 8:31 PM UTC",56,349,https://nitter.net/janusz57758/status/1947394022437425378#m
27,RadioMaryja,Radio Maryja,"Prezydent elekt @NawrockiKn w @TV_Trwam : Dobro Polski wymaga współpracy prezydenta z premierem. Wszystkie projekty i ustawy, które będą dobre dla Polaków, będą spotykać się z moją akceptacją niezależnie od tego, jak krytycznie oceniam @donaldtusk radiomaryja.pl/informacje/pr…",53,28,1,1,"Jul 21, 2025 · 5:52 PM UTC",36,277,https://nitter.net/RadioMaryja/status/1947353945577255405#m
28,p_figurski,Paweł Figurski,"Super nagranie. Z jednej strony można się oburzyć na to, kogo Karol Nawrocki zaprasza do pracy w Pałacu. Z drugiej - patrząc na flagę w tle - pomyśleć, że to przyszły obrońca demokracji i lider inicjatywy ponownego przeliczania głosów w 2040 roku.",2,0,0,0,"Jul 21, 2025 · 8:30 PM UTC",42,247,https://nitter.net/p_figurski/status/1947393872944132392#m
29,RadioWNET,RadioWnet,"🗣️„Zamach stanu w Polsce się nie uda, bo nikt już nie chce ryzykować łamania prawa dla Donalda Tuska. Prezydent Karol Nawrocki zostanie zaprzysiężony w terminie, zgodnie z konstytucją” - Bronisław Wildstein, pisarz i publicysta ⬇️ piped.video/watch?v=DX1xISJ7…",300,100,11,2,"Jul 21, 2025 · 6:51 AM UTC",36,260,https://nitter.net/RadioWNET/status/1947187570539897281#m
