id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
18,Load newest,Brak treści,0,0,0,0,,11,2,
19,LegaSalvini,"ELEZIONI POLACCHE, GENTILONI ESULTA: “TRUMPIANI BATTUTI’’. MA LA MATTINA DOPO DEVE SBIANCHETTARE La Verità: “L’ex premier su Repubblica dà per vincitore Trzaskowski, poi si corregge sul sito”. Che figura!",2,8,13,23,"Jun 3, 2025 · 12:59 PM UTC",204,29,
20,Bernard85065859,"Mina Kraśki bezcenna,kiedy Tusk próbuje mu wmówić, że Trzaskowski jest kandydatem niezależnym.",0,7,2,9,"Jun 3, 2025 · 1:58 PM UTC",94,12,
21,Roolffik,Popatrz w lustro z odrobiną samokrytyka i dystansu do siebie...,0,0,0,0,"Jun 3, 2025 · 2:07 PM UTC",63,10,
22,piotrwrona75,"Hołownia bezwstydnie i skandalicznie grał na siebie, dopiero na ostatniej mili łaskawie wypierdział z siebie poparcie. Niech wraca do kruchty i swojego Opus Dei, a nie do polityki.",0,0,0,0,"Jun 3, 2025 · 2:07 PM UTC",180,28,
23,bardon_the,"Przeprosiny nie załatwiają sprawy. Dla mnie to nawet nie próba usprawiedliwienia a zwykła ucieczka. Kiedy trzeba było krzyczeć milczeli. Kiedy trzeba było siedzieć cicho bo rozpędywali afery które rozmywały się po dwóch dniach. Kolejny błąd to wyjście z założenia jak sztab prezydenta Komorowskiego. ""Nie ma z kim przegrać"" Zapomnieli z jak bezwzględnym i zakłamanym przeciwnikiem mieli do czynienia. Chcieli po dobroci🤬",0,0,0,0,"Jun 3, 2025 · 2:07 PM UTC",420,61,
24,myslozbir,"""Czas się napi*rdalać."" Linus Lewandowski, aktywista #LGBT, nawołuje do przemocy po tym, jak Trzaskowski przegrał wybory. Działacz skompromitowanego ""Homokomando"" (oskarżenia o gwałty i ich tuszowanie), chce by Tusk bezprawnie przejął władzę w Polsce. Oto tęczowa demokracja!",31,578,419,1028,"Jun 2, 2025 · 5:49 PM UTC",275,36,
25,p_todorov,"Jak tam piwko z @SlawomirMentzen ?! Chyba czkawką się odbiło wam wszystkim @trzaskowski_ , @sikorskiradek , @Platforma_org , @ko_klub 🤣🤣🤣",0,0,0,0,"Jun 3, 2025 · 2:07 PM UTC",137,20,
26,chrzanikx,"Stanowski o tym dlaczego przegrał Trzaskowski: „Platforma nie rozumie, że to nie są czasy gdy można robić z ludzi debili”",24,979,263,1266,"Jun 3, 2025 · 8:58 AM UTC",121,20,
27,piotr_nn,"Turyści i urlopowicze. Warmińsko-Mazurskie głosowało za @trzaskowski_ . Zapraszamy do nas na wakacje i wypoczynek. Gór nie mamy ale są wspaniałe lasy i jeziora. Okręgi głosujące za: Olsztyn i Elbląg- miasta, Giżycko, Węgorzewo, Ostróda, Mrągowo, Kętrzyn, Lidzbark, Bartoszyce.",24,368,330,722,"Jun 2, 2025 · 11:47 PM UTC",276,38,
28,Agniesz05087331,"Na najbliższe 5 lat przenieść pod Pałac Prezydencki i zastąpić nimi Poniatowskiego, który na widok nowego rezydenta mógłby spaść z konia…",0,1,1,2,"Jun 3, 2025 · 12:02 PM UTC",137,21,
29,NigdyWiecejPiS,Nigdy w historii Polska nie miała tak mądrego i wysoko wykwalifikowanego kandydata na prezydenta jak Rafał Trzaskowski. Ale Polacy wolą osiedlowego dresa. Będziecie tego żałowali wiele lat.,4,138,101,243,"Jun 3, 2025 · 12:24 PM UTC",189,27,
30,NISRAKAyih,"Nie może być tak, że płotki z tyłu szeregu nadużywają uprawnień i nie szanują swojego stanowiska. To one powinny wylecieć, a NIE ministrowie, a już na pewno nie Trzaskowski.",0,0,0,0,"Jun 3, 2025 · 2:07 PM UTC",173,29,
31,Monika20924741,#toniemójprezydent,0,0,0,0,"Jun 3, 2025 · 2:07 PM UTC",18,1,
32,GDudziuk,Robert T. Kiyosaki. Dlaczego piątkowi uczniowie pracują dla trójkowych a czwórkowi zostają urzędnikami. Jak to przeczytasz to zrozumiesz dlaczego wasza ideologia nie tworzy PKB i nie potrafi zarządzać. Tak jak Trzaskowski Warszawa. To finansowy baran tak jak i Wy..,0,0,0,0,"Jun 3, 2025 · 2:07 PM UTC",265,39,
33,Wieslaw50498139,Andrzej Duda I kadencja - 5 lat Andrzej Duda II kadencja - 5 lat Rafal Trzaskowski - 2 godziny.,1,5,3,9,"Jun 2, 2025 · 7:00 AM UTC",95,19,
34,summermoonslar,"jedynym argumentem niektórych było, że Trzaskowski wpuści migrantów do Polski i będziecie źle. A wiecie co pewnie zrobi Nawrocki? Sam ich wpuści nawet nie będziecie o tym wiedzieć kiedy to się stanie i zrobi wiele jeszcze innych pojebanych rzeczy i będzie płacz i ryk XD",8,239,162,409,"Jun 2, 2025 · 10:21 AM UTC",270,45,
35,detrossPL,"Tylko widzisz wybory wygrywa się w gminach, a nie na świecie i nie w Warszawie.",0,0,0,0,"Jun 3, 2025 · 2:07 PM UTC",79,15,
36,RadioWNET,"„Wśród elit unijnych pojawiają się głosy, że Polska nie będzie otrzymywać pieniędzy przez to, że wybory wygrał Karol Nawrocki a nie Rafał Trzaskowski” – Jacek Saryusz-Wolski, były wiceprzewodniczący PE @JSaryuszWolski @skowronskiwnet piped.video/watch?v=0aOrchBm…",10,287,52,349,"Jun 3, 2025 · 6:27 AM UTC",263,32,
37,ulapanka,Dziękuję @trzaskowski_ . Proszę pamiętać prawie połowa Polek i Polaków pana wybrała. 🤝,0,45,38,83,"Jun 3, 2025 · 6:18 AM UTC",86,13,
38,agnes51235072,"Polscy emigranci w wyborach po raz drugi wybrali Trzaskowskiego. Za granicą, Prezydentem Polski jest Trzaskowski. Polakom w Polsce powinno odebrać się prawa wyborcze.",1,39,19,59,"Jun 3, 2025 · 11:38 AM UTC",166,23,
39,szykom89,"Ponad (niestety) 1 milionwyborców i zwolenników @PL_2050 @nowePSL @__Lewica nie poszło do urn w drugiej turze wyborów prezydenckich. Niepojęte. Brak słów. Postawa niezrozumiała i godna pożałowania. Pewnie nie trzeba mówić, iż te głosy dałyby wygraną @trzaskowski_? #Wybory",6,109,69,184,"Jun 3, 2025 · 11:36 AM UTC",272,37,
40,Kaplan99K,Nie ma za co przepraszaĉ. Ponad połowa polski bardzo Ci dziękuje.,0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",65,11,
41,hopcia76,"Owszem widziałam hejt ale nie wie nikt, czyim wyborcom są ich autorki. I nie, nie Trzaskowski nie jest moim prezydentem, z resztą Nawrocki też (ale hejtować dziecko to naprawdę poziom rynszotku).",0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",195,31,
42,JkmMikke,"Nie, nieironicznie - naprawdę dobra robota, każdego z Was. Pan Nitras, p. Lis, p. Giertych, Pani, no i oczywiście WCzc. Kinga Gajewska. Jesteśmy Wam bardzo zobowiązani. Dziękujemy. Proszę ich pozdrowić ode mnie.",4,120,23,147,"Jun 3, 2025 · 12:56 PM UTC",211,32,
43,da57458,Pan Marek jak zwykle w punkt,0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",28,6,
44,Mariusz47281521,To co zrobił rzad @donaldtusk bez Prezydenta którym mial być @trzaskowski_ . Wotum nieufności choć ma większość- na pokaz. Zobacz sobie Krzysiu jaka mial mine przy exit poll a jaką 24 godziny później. Z tego co się orientuję to Putin nie pogratulował @NawrockiKn i ktoś jeszcze.,0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",278,46,
45,Kinga8293128676,65 z obrazkami lgbt,0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",19,4,
46,tvnwarszawa,"Rafał Trzaskowski nie będzie prezydentem Polski. Pozostaje jednak prezydentem Warszawy, a przed nim jeszcze cztery lata rządzenia stolicą. tvn24.pl/tvnwarszawa/srodmie…",2,41,98,141,"Jun 2, 2025 · 4:48 PM UTC",168,19,
47,pikselowypiesel,"Ale to twój rząd jasno się określił, że tych praw człowieka nie dowiezie (a Tusk nawet się nie starał), bo ma wygodną wymówkę w postaci PSLu. Ten rząd trzeba zniszczyć, bo nic dobrego z niego już nie będzie.",0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",207,38,
48,NISRAKAyih,"Nie może być tak, że płotki z tyłu szeregu nadużywają uprawnień i nie szanują swojego stanowiska. To one powinny wylecieć, a NIE ministrowie, a już na pewno nie Trzaskowski.",0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",173,29,
49,MarcinPalade,"Przewaga @trzaskowski_ nad @NawrockiKn w obwodach zagranicznych wyniosła 163 tys. głosów. W moim modelu, użytym na potrzeby prognozy, było to 168 tys. głosów. Przypomnę, że przed II turą otoczenie polit. kandydata @ko_klub szacowało swoją przewagę nawet na 200 tys. Co było trudne do zrealizowania ze względu na widoczne, także w obwodach zagranicznych, przesunięcie sympatii na prawo (wynik kandydatów prawicy w pierwszej turze w 2020 to 30 proc. a w 2025 to 45 proc.). Jeśli IPSOS przyjął, w zastosowanej wadze, te 200 tys. to wpłynęło to na zawyżenie wyniku @trzaskowski_ w exit-poll z godz. 21 o 0,15 pp.",0,2,1,3,"Jun 3, 2025 · 2:06 PM UTC",608,97,
50,MrJohnBingham,"Już po wyborach, więc możemy wrócić do afery nielegalnego finansowania kampanii wyborczej @trzaskowski_ i nielegalnych działań prowadzonych m.in. za pośrednictwem firmy Estratos oraz spółek skarbu państwa i Fundacji Twój Głos Jest Ważny. Prawda, @Adbodnar?",11,680,23,714,"Jun 3, 2025 · 7:34 AM UTC",256,34,
51,marianpika2,Będziesz miał gdzie zamieszkać debilu,0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",37,5,
52,Load newest,Brak treści,0,0,0,0,,11,2,
53,wPolityce_pl,Polacy z USA wybrali Nawrockiego. Trzaskowski cieszył się natomiast większą popularnością w Rosji i na Białorusi wpolityce.pl/polityka/731242…,0,36,2,38,"Jun 2, 2025 · 4:35 AM UTC",142,17,
54,chrzanikx,"Stanowski o tym dlaczego przegrał Trzaskowski: „Platforma nie rozumie, że to nie są czasy gdy można robić z ludzi debili”",24,979,263,1266,"Jun 3, 2025 · 8:58 AM UTC",121,20,
55,Pojjep,A to póki Trzaskowski nie jest prezydentem jemu można postawić wszystkie zarzuty?,0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",81,12,
56,Adamss1980,"Zacznijmy od tego, że gdyby nie takie pisowskie tępaki jak stanowski i mazurek to wygrałby Trzaskowski.",0,2,26,28,"Jun 3, 2025 · 11:04 AM UTC",103,16,
57,kasia_0407,Jest Pan wielki. Dziękuję.,0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",26,4,
58,BasiaMakowska,Moj Premier od zawsze. Najwybitniejszy polski polityk; Donald Tusk.,0,3,0,3,"Jun 3, 2025 · 12:54 PM UTC",67,9,
59,Bernard85065859,"Mina Kraśki bezcenna,kiedy Tusk próbuje mu wmówić, że Trzaskowski jest kandydatem niezależnym.",0,7,2,9,"Jun 3, 2025 · 1:58 PM UTC",94,12,
60,NISRAKAyih,"Nie może być tak, że płotki z tyłu szeregu nadużywają uprawnień i nie szanują swojego stanowiska. To one powinny wylecieć, a NIE ministrowie, a już na pewno nie Trzaskowski.",0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",173,29,
61,LegaSalvini,"ELEZIONI POLACCHE, GENTILONI ESULTA: “TRUMPIANI BATTUTI’’. MA LA MATTINA DOPO DEVE SBIANCHETTARE La Verità: “L’ex premier su Repubblica dà per vincitore Trzaskowski, poi si corregge sul sito”. Che figura!",2,8,13,23,"Jun 3, 2025 · 12:59 PM UTC",204,29,
62,Roolffik,Popatrz w lustro z odrobiną samokrytyka i dystansu do siebie...,0,0,0,0,"Jun 3, 2025 · 2:07 PM UTC",63,10,
63,piotrwrona75,"Hołownia bezwstydnie i skandalicznie grał na siebie, dopiero na ostatniej mili łaskawie wypierdział z siebie poparcie. Niech wraca do kruchty i swojego Opus Dei, a nie do polityki.",0,0,0,0,"Jun 3, 2025 · 2:07 PM UTC",180,28,
64,bardon_the,"Przeprosiny nie załatwiają sprawy. Dla mnie to nawet nie próba usprawiedliwienia a zwykła ucieczka. Kiedy trzeba było krzyczeć milczeli. Kiedy trzeba było siedzieć cicho bo rozpędywali afery które rozmywały się po dwóch dniach. Kolejny błąd to wyjście z założenia jak sztab prezydenta Komorowskiego. ""Nie ma z kim przegrać"" Zapomnieli z jak bezwzględnym i zakłamanym przeciwnikiem mieli do czynienia. Chcieli po dobroci🤬",0,0,0,0,"Jun 3, 2025 · 2:07 PM UTC",420,61,
65,myslozbir,"""Czas się napi*rdalać."" Linus Lewandowski, aktywista #LGBT, nawołuje do przemocy po tym, jak Trzaskowski przegrał wybory. Działacz skompromitowanego ""Homokomando"" (oskarżenia o gwałty i ich tuszowanie), chce by Tusk bezprawnie przejął władzę w Polsce. Oto tęczowa demokracja!",31,578,419,1028,"Jun 2, 2025 · 5:49 PM UTC",275,36,
66,p_todorov,"Jak tam piwko z @SlawomirMentzen ?! Chyba czkawką się odbiło wam wszystkim @trzaskowski_ , @sikorskiradek , @Platforma_org , @ko_klub 🤣🤣🤣",0,0,0,0,"Jun 3, 2025 · 2:07 PM UTC",137,20,
67,RadioWNET,"„Wśród elit unijnych pojawiają się głosy, że Polska nie będzie otrzymywać pieniędzy przez to, że wybory wygrał Karol Nawrocki a nie Rafał Trzaskowski” – Jacek Saryusz-Wolski, były wiceprzewodniczący PE @JSaryuszWolski @skowronskiwnet piped.video/watch?v=0aOrchBm…",10,288,52,350,"Jun 3, 2025 · 6:27 AM UTC",263,32,
68,mejmpl,CC: @trzaskowski_ @WiolaPaprocka @bbudka @SlawomirNitras @sikorskiradek @Platforma_org @po_mazowsze,0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",99,8,
69,NawrockiKn,"Thank you, President @vonderleyen. I appreciate your message and I am also looking forward to good cooperation for the success of our Union – a community of independent, sovereign states. Our European legacy must always be based on mutual trust, respect for national sovereignty and Christian values.",109,782,300,1191,"Jun 3, 2025 · 11:28 AM UTC",300,47,
70,2v34r7u9,"Na etacie gdy się tak teatralnie spartoli, to następuje rozwiązanie umowy. Może w międzyczasie jest program naprawczy, ale nie przy takich projektach. Przeprosiny nie są potrzebne, a rezultaty Waszej pracy. Tych nie ma. Jesteście nieefektywni.",0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",243,35,
71,NigdyWiecejPiS,Nigdy w historii Polska nie miała tak mądrego i wysoko wykwalifikowanego kandydata na prezydenta jak Rafał Trzaskowski. Ale Polacy wolą osiedlowego dresa. Będziecie tego żałowali wiele lat.,4,139,101,244,"Jun 3, 2025 · 12:24 PM UTC",189,27,
72,szykom89,"Ponad (niestety) 1 milionwyborców i zwolenników @PL_2050 @nowePSL @__Lewica nie poszło do urn w drugiej turze wyborów prezydenckich. Niepojęte. Brak słów. Postawa niezrozumiała i godna pożałowania. Pewnie nie trzeba mówić, iż te głosy dałyby wygraną @trzaskowski_? #Wybory",6,110,69,185,"Jun 3, 2025 · 11:36 AM UTC",272,37,
73,VikingFazik,"Daj spokój Wiolka, dwie godziny, to też sporo, jak na waszych.",0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",62,11,
74,ulapanka,Dziękuję @trzaskowski_ . Proszę pamiętać prawie połowa Polek i Polaków pana wybrała. 🤝,0,45,38,83,"Jun 3, 2025 · 6:18 AM UTC",86,13,
75,agnes51235072,"Polscy emigranci w wyborach po raz drugi wybrali Trzaskowskiego. Za granicą, Prezydentem Polski jest Trzaskowski. Polakom w Polsce powinno odebrać się prawa wyborcze.",1,39,19,59,"Jun 3, 2025 · 11:38 AM UTC",166,23,
76,Kaplan99K,Nie ma za co przepraszaĉ. Ponad połowa polski bardzo Ci dziękuje.,0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",65,11,
77,hopcia76,"Owszem widziałam hejt ale nie wie nikt, czyim wyborcom są ich autorki. I nie, nie Trzaskowski nie jest moim prezydentem, z resztą Nawrocki też (ale hejtować dziecko to naprawdę poziom rynszotku).",0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",195,31,
78,JkmMikke,"Nie, nieironicznie - naprawdę dobra robota, każdego z Was. Pan Nitras, p. Lis, p. Giertych, Pani, no i oczywiście WCzc. Kinga Gajewska. Jesteśmy Wam bardzo zobowiązani. Dziękujemy. Proszę ich pozdrowić ode mnie.",4,120,23,147,"Jun 3, 2025 · 12:56 PM UTC",211,32,
79,da57458,Pan Marek jak zwykle w punkt,0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",28,6,
80,Mariusz47281521,To co zrobił rzad @donaldtusk bez Prezydenta którym mial być @trzaskowski_ . Wotum nieufności choć ma większość- na pokaz. Zobacz sobie Krzysiu jaka mial mine przy exit poll a jaką 24 godziny później. Z tego co się orientuję to Putin nie pogratulował @NawrockiKn i ktoś jeszcze.,0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",278,46,
81,Kinga8293128676,65 z obrazkami lgbt,0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",19,4,
82,tvnwarszawa,"Rafał Trzaskowski nie będzie prezydentem Polski. Pozostaje jednak prezydentem Warszawy, a przed nim jeszcze cztery lata rządzenia stolicą. tvn24.pl/tvnwarszawa/srodmie…",2,41,99,142,"Jun 2, 2025 · 4:48 PM UTC",168,19,
83,Load newest,Brak treści,0,0,0,0,,11,2,
84,pikselowypiesel,"Ale to twój rząd jasno się określił, że tych praw człowieka nie dowiezie (a Tusk nawet się nie starał), bo ma wygodną wymówkę w postaci PSLu. Ten rząd trzeba zniszczyć, bo nic dobrego z niego już nie będzie.",0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",207,38,
85,JkmMikke,"Nie, nieironicznie - naprawdę dobra robota, każdego z Was. Pan Nitras, p. Lis, p. Giertych, Pani, no i oczywiście WCzc. Kinga Gajewska. Jesteśmy Wam bardzo zobowiązani. Dziękujemy. Proszę ich pozdrowić ode mnie.",4,120,24,148,"Jun 3, 2025 · 12:56 PM UTC",211,32,
86,NISRAKAyih,"Nie może być tak, że płotki z tyłu szeregu nadużywają uprawnień i nie szanują swojego stanowiska. To one powinny wylecieć, a NIE ministrowie, a już na pewno nie Trzaskowski.",0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",173,29,
87,MarcinPalade,"Przewaga @trzaskowski_ nad @NawrockiKn w obwodach zagranicznych wyniosła 163 tys. głosów. W moim modelu, użytym na potrzeby prognozy, było to 168 tys. głosów. Przypomnę, że przed II turą otoczenie polit. kandydata @ko_klub szacowało swoją przewagę nawet na 200 tys. Co było trudne do zrealizowania ze względu na widoczne, także w obwodach zagranicznych, przesunięcie sympatii na prawo (wynik kandydatów prawicy w pierwszej turze w 2020 to 30 proc. a w 2025 to 45 proc.). Jeśli IPSOS przyjął, w zastosowanej wadze, te 200 tys. to wpłynęło to na zawyżenie wyniku @trzaskowski_ w exit-poll z godz. 21 o 0,15 pp.",0,2,1,3,"Jun 3, 2025 · 2:06 PM UTC",608,97,
88,MrJohnBingham,"Już po wyborach, więc możemy wrócić do afery nielegalnego finansowania kampanii wyborczej @trzaskowski_ i nielegalnych działań prowadzonych m.in. za pośrednictwem firmy Estratos oraz spółek skarbu państwa i Fundacji Twój Głos Jest Ważny. Prawda, @Adbodnar?",11,680,23,714,"Jun 3, 2025 · 7:34 AM UTC",256,34,
89,marianpika2,Będziesz miał gdzie zamieszkać debilu,0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",37,5,
90,wPolityce_pl,Polacy z USA wybrali Nawrockiego. Trzaskowski cieszył się natomiast większą popularnością w Rosji i na Białorusi wpolityce.pl/polityka/731242…,0,36,2,38,"Jun 2, 2025 · 4:35 AM UTC",142,17,
91,chrzanikx,"Stanowski o tym dlaczego przegrał Trzaskowski: „Platforma nie rozumie, że to nie są czasy gdy można robić z ludzi debili”",24,979,263,1266,"Jun 3, 2025 · 8:58 AM UTC",121,20,
92,Pojjep,A to póki Trzaskowski nie jest prezydentem jemu można postawić wszystkie zarzuty?,0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",81,12,
93,Adamss1980,"Zacznijmy od tego, że gdyby nie takie pisowskie tępaki jak stanowski i mazurek to wygrałby Trzaskowski.",0,2,26,28,"Jun 3, 2025 · 11:04 AM UTC",103,16,
94,kasia_0407,Jest Pan wielki. Dziękuję.,0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",26,4,
95,BasiaMakowska,Moj Premier od zawsze. Najwybitniejszy polski polityk; Donald Tusk.,0,3,0,3,"Jun 3, 2025 · 12:54 PM UTC",67,9,
96,Bernard85065859,"Mina Kraśki bezcenna,kiedy Tusk próbuje mu wmówić, że Trzaskowski jest kandydatem niezależnym.",0,7,2,9,"Jun 3, 2025 · 1:58 PM UTC",94,12,
97,NISRAKAyih,"Nie może być tak, że płotki z tyłu szeregu nadużywają uprawnień i nie szanują swojego stanowiska. To one powinny wylecieć, a NIE ministrowie, a już na pewno nie Trzaskowski.",0,0,0,0,"Jun 3, 2025 · 2:08 PM UTC",173,29,
98,LegaSalvini,"ELEZIONI POLACCHE, GENTILONI ESULTA: “TRUMPIANI BATTUTI’’. MA LA MATTINA DOPO DEVE SBIANCHETTARE La Verità: “L’ex premier su Repubblica dà per vincitore Trzaskowski, poi si corregge sul sito”. Che figura!",2,8,13,23,"Jun 3, 2025 · 12:59 PM UTC",204,29,
99,kap_amg63,"No worth my time but I’ll leave you with this, it answers all your questions",0,0,0,0,"Jun 3, 2025 · 2:09 PM UTC",76,15,
100,Tomasz37776794,Najkrótsza kadencja w historii - @trzaskowski_ 🤣 @NawrockiKn Prezydentem Polski wraz z rodziną @DanielNawrocki_ #ByleNieTrzaskowski @Nawrocki25,0,5,0,5,"Jun 2, 2025 · 12:49 PM UTC",143,16,
101,szykom89,"Ponad (niestety) 1 milionwyborców i zwolenników @PL_2050 @nowePSL @__Lewica nie poszło do urn w drugiej turze wyborów prezydenckich. Niepojęte. Brak słów. Postawa niezrozumiała i godna pożałowania. Pewnie nie trzeba mówić, iż te głosy dałyby wygraną @trzaskowski_? #Wybory",6,112,69,187,"Jun 3, 2025 · 11:36 AM UTC",272,37,
102,NigdyWiecejPiS,Nigdy w historii Polska nie miała tak mądrego i wysoko wykwalifikowanego kandydata na prezydenta jak Rafał Trzaskowski. Ale Polacy wolą osiedlowego dresa. Będziecie tego żałowali wiele lat.,4,141,101,246,"Jun 3, 2025 · 12:24 PM UTC",189,27,
103,Ukasznikov,"Ale się zesrało co. Warto było. Zagłosowałbym nawet na kozę, byle nie ten Trzaskowski i banda nieudaczników rządowo medialnych xD haha ale satysfakcja :*",0,0,0,0,"Jun 3, 2025 · 2:09 PM UTC",153,24,
104,RafalWos,"Nie chodzi tylko o to, że nie wygrał Trzaskowski. Sedno w tym, że nie wypalił cały uśmiechnięty plan na totalną przebudowę polskiej sceny politycznej.. tysol.pl/a141521-rafal-wos-c…",0,2,1,3,"Jun 3, 2025 · 1:58 PM UTC",181,25,
105,JMiziolek,On się teraz na nas wszystkich w stolicy zemści! 🥶 #wiezieńratusza Rafał Trzaskowski wrócił do pracy w ratuszu. Warszawiaków czeka pewne huczne otwarcie - Dziennik.pl wiadomosci.dziennik.pl/polit…,0,3,8,11,"Jun 3, 2025 · 2:00 PM UTC",196,26,
