id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
29,al_Iskandrija,"Szanowna Pani, oddolna akcja obywatelska, choćby tu na X, zaangażowała sie maksymalnie. Wysyłaliśmy do Pani wiadomości z pomysłami, głosem ludzi zaangażowanych, czytających nasze wpisy i ogólnie biorących udział w dyskusjach, a wszystko po to, żeby pomóc Rafałowi. Sama wysyłałam do Pani takie wiadomości, nie tylko dlatego, że chciałam pomóc, ale również dlatego, że obiecałam to wszystkim, którzy mnie pomagali. Nie otrzymałam od Pani ani jednej odpowiedzi, obserwowałam każde wystąpienie Rafała, byłam na jego wiecach, byłam na Marszu i nigdzie nie doszukałam się w wypowiedziach Rafała choćby ułamka tego o czym do Pani pisaliśmy... dostawaliście wskazówki, drogowskazy, nie chcieliście nas posłuchać, nie chcieliście z nich skorzystać. Jako sztab - zawiedliście! Złożyliście nam, wyborcom, obietnicę, której nie dotrzymaliście. Przeprosiny są oznaką kultury, ale i słabości, tak jak w tym przypadku. Czy wyciągnęliście jakieś wnioski? nie wiem... nie spędza mi to snu z powiek, ale teraz to my, obywatele, wyborcy, będziemy się ""bujać"" przez kolejne 5 lat z tym....(p)rezydentem. Nie lada wyzwanie czeka też premiera @donaldtusk którego zawsze popierałam, popieram i popierać będę a promise is a promise....",2,28,10,40,"Jun 3, 2025 · 8:34 AM UTC",1212,175,
30,alojjola,"Walczyliście o skansen podporządkowany Niemcom a nie o Polskę. I o własne wygodne życie w luksusie, którego większość Polaków nawet nie widziała na oczy",0,6,0,6,"Jun 3, 2025 · 9:49 AM UTC",152,24,
31,Boguslaw_ZG,"Podziękujcie swoim ""koalicjantom"" za kopanie Trzaskowskiego w trakcie kampanii. Zbawca narodu wysłał już im po koszu kwiatów?",0,0,0,0,"Jun 3, 2025 · 11:08 AM UTC",125,17,
32,St_Janecki,Prezydenci według wieku: Kwaśniewski - 41 lat Nawrocki - 42 lata Duda - 43 lata Wałęsa - 47 lat 2-godzinny Trzaskowski - 53 lata Kaczyński - 56 lat Komorowski - 58 lat,0,16,3,19,"Jun 3, 2025 · 10:57 AM UTC",167,32,
33,MrJohnBingham,Proszę nie przepraszać. Bardzo dziękujemy za Pani pracę,0,20,9,29,"Jun 3, 2025 · 10:18 AM UTC",55,8,
34,Tomasz316583776,"Jest taki jeden prostak po zawodówce z zawodu elektryk, któremu ciężko się po polsku wysłowić a głosował na Trzaskowskiego. I tak myślę że głównie tacy na niego głosowali, byli jeszcze tacy wykształceni na Collegium Humanum. Myślę że 75% z nich głosowało na Trzaska.",0,0,0,0,"Jun 3, 2025 · 11:08 AM UTC",266,43,
35,MiroPL1,"Głosowała Pani zatem za światopoglądem kandydata. Jego wizja Panią przekonała. Świadomy wybór, który szanuję. Mnie ta wizja nie przekonuje i głosowałem przeciwnie.",0,0,0,0,"Jun 3, 2025 · 11:08 AM UTC",163,22,
36,Kinga8293128676,"Nie, maja na niego kwity",0,0,0,0,"Jun 3, 2025 · 11:08 AM UTC",24,5,
37,JackPosobiec,Trzaskowski has conceded,3,75,25,103,"Jun 2, 2025 · 10:42 AM UTC",24,3,
38,hub96733970,"Dziękuję pani, za kazdy pomysł. Za Rafała w Końskich na totalnym zjeździe. Za Gajewską z ziemniakami, za Zębaczyńskiego z wueuzelami w Końskich, Tuska u Rymanowskiego, Murańskiego i wiele wiele innych dzięki którym ludzie powiedzieli dość.",0,2,0,2,"Jun 3, 2025 · 10:11 AM UTC",239,35,
39,JolaHolmes221B,Wot zagwozdka...,0,0,0,0,"Jun 3, 2025 · 11:08 AM UTC",16,2,
40,chrzanikx,"Stanowski o tym dlaczego przegrał Trzaskowski: „Platforma nie rozumie, że to nie są czasy gdy można robić z ludzi debili”",15,557,109,681,"Jun 3, 2025 · 8:58 AM UTC",121,20,
41,PMiter,"Media dalej nic nie rozumieją i niektórzy dziennikarze... Dalej się zastanawiają, dlaczego Trzaskowski przegrał, zapominają o jednym, że przegranych nie pyta się, jak tego dokonali i jak to zrobili... Oni dalej idą w modusy, że społeczeństwo jest po prostu ""głupie"" i ""niedouczone"" Oni naprawdę w tych złotych ekranach uważają się za lepszych, a niektórzy jak ci z Onetu potrafią napisać na bezczela, że ""dziś to wszyscy mądrzy i wiedzą dlaczego RT przegrał"" Tak ludzie są mądrzejsi od was. Wy drogie bufoniaste dziennikarstwo i redaktorstwo nie różnicie się niczym od polityków i propagandy, żyjecie na końcu łańcucha wydalniczego układu, którego pilnujecie. Wiemy jedno, Trzaskowski przegrał, bo żeście za bardzo rycerzyków na białych koniach zgrywali, zamiast od początku mobilizować władzuchnę, to żeście włazili im w cztery litery i z takimi jak ""Morales"" się bujaliście w tępej propagandzie, a na końcu połapaliście się, że 1,5 roku przespano, ale już czasu na krytykę nie było, więc trzeba było z Nawrockiego zrobić ofiarę i dodać im turbo mobilizacji na prawicy. Tacy jesteście mądrzy. To dzięki wam, mamy to, co mamy dziś",2,17,9,28,"Jun 3, 2025 · 9:23 AM UTC",1130,176,
42,ArliBro,"Ludzie co piszą, że Trzaskowski to przegryw to chyba odklejeni xdd dostał poparcie prawie 50% głosujących xd jak to jest przegrywanie to chce tak codziennie.",15,52,665,732,"Jun 2, 2025 · 4:46 PM UTC",157,25,
43,xOstatniaProsta,"Rafał Trzaskowski wygrał wśród przestępców (wszystkie więzienia) Karol Nawrocki wygrał wśród żołnierzy (Kosowo, gm. Dubicze Cerkiewne)",3,482,31,516,"Jun 2, 2025 · 7:59 AM UTC",134,16,
44,Tom215784749388,Był. dwie godziny. Nikt ci nie powiedział? A taka inteligentna. Niby.,0,0,0,0,"Jun 3, 2025 · 11:08 AM UTC",69,11,
45,Puszeqqq,"o nie, nie z zemsty panie @wsamraz. Przegraną Trzaskowski zawdzięcza takim typom jak Tusk, Lis, Schnepf, całemu tvp info i tvn. Za tą całą butę i chamstwo w stosunku do normalnych ludzi. A ja jako wyborca Mentzena zagłosowałem żeby pachołek Schwaba nie rządził w Polsce,",0,0,0,0,"Jun 3, 2025 · 11:08 AM UTC",270,45,
46,f_asselineau,"POLOGNE LES ESTIMATIONS SE SONT ENCORE TROMPÉES EN FAVEUR DU CANDIDAT EUROPÉISTE 2h après la fin du scrutin,elles donnaient 51% au candidat européiste Trzaskowski. En fait,c'est l'inverse: 51% pour Nawrocki. Le trucage à la moldave ou à la roumaine aurait-il foiré in extremis ?",8,903,49,960,"Jun 2, 2025 · 10:15 AM UTC",278,44,
47,Load newest,Brak treści,0,0,0,0,,11,2,
48,Winstonfreedom6,"Większość wyborców Mentzena na tiktoku pisało byle bie Trzaskowski który wpóści masy migrantów do Polski. Tu nie chodziło o realizowanie tej czy innej obietnicy,, tu chodziło o jednostronny przekaz",0,0,0,0,"Jun 3, 2025 · 11:08 AM UTC",197,29,
49,sjastrzebowski,"Wstałem i morda mi się cieszy od ucha do ucha. Co ona się tak cieszy - myślę sobie. Aha, ona się cieszy, bo filmik z Bodnarem oglądam, a tam łamacz prawa opowiada co teraz zrobi, jak Trzaskowski został już prezydentem. Dzień dobry cieszącym się Państwu! Za chwilę Przyjaciele Republiki @RepublikaTV",0,170,37,207,"Jun 3, 2025 · 4:14 AM UTC",298,50,
50,yung_yanush,"Sanacja polskiego życia politycznego, prosimy panie Karolu o to!",5,11,4,20,"Jun 2, 2025 · 8:07 PM UTC",64,9,
51,Chrabina_,"Duże miasta. Ośrodki akademickie, kultura, handel. Tu się wykształcisz, pójdziesz do teatru,na koncert,do dobrej knajpy, znajdziesz rozwojową pracę. Dlaczego rolniku za dotacje z Unii przysyłasz nam swoje dziecko, widzisz u nas dla niego szansę, a później głosujesz nam na złość?",6,113,170,289,"Jun 3, 2025 · 6:18 AM UTC",279,40,
52,chrzanikx,"Stanowski o tym dlaczego przegrał Trzaskowski: „Platforma nie rozumie, że to nie są czasy gdy można robić z ludzi debili”",15,557,109,681,"Jun 3, 2025 · 8:58 AM UTC",121,20,
53,elfattipappi,"Trzaskowski miał za sobą Onet, TVN, Polsat, nielegalnie przejętą TVP; wasz sztab od strzała dostawał tajne dokumenty z ABW; minister finansów nielegalnie wstrzymywał wypłatę subwencji dla PiS; premier musiał jeździć po mediach i błagać o głosy; tony fejków, kłamstw, hejtu; policja aresztująca zwolenników Nawrockiego, cały aparat państwowy, medialny, wszystkie policje tajne, jawne i dwuplciowe, A I TAK PRZEGRAŁ??? To może ten wasz kandydat jednak nie był taki świetny, co? #justsaying vm.tiktok.com/ZNdBqbPef/",0,1,0,1,"Jun 3, 2025 · 10:06 AM UTC",512,71,
54,PiotrWiel,"Z pewnością nie jest to sztuczna inteligencja, ale naturalna i raczej wrodzona głupota.",0,6,3,9,"Jun 3, 2025 · 10:49 AM UTC",87,13,
55,LakePoliticsYT,18-29 year old voters in Poland 2020: 🟧Rafał Trzaskowski: 63.7% 🟦Andrzej Duda: 36.3% 2025: 🟦Karol Nawrocki: 51.9% 🟧Rafał Trzaskowski: 48.1% 🟦31.2% swing towards the right. There is a global trend of younger voters towards Right-Wing Populist parties,51,308,37,396,"Jun 2, 2025 · 1:00 PM UTC",249,37,
56,KrzysztofCudow1,"Tak, to była chwilka, jedna dwugodzinną chwila. Możesz się cieszyć. Tylko taki wojownik - Karol 🥊 NAWROCKI 🦅 godzien prezydentury Nsjjaśniejszej Rzeczypospolitej",0,0,0,0,"Jun 3, 2025 · 11:08 AM UTC",161,22,
57,Renata512339531,"To co kochane dzieci? Teraz pora na płatne studia, prawda? Przecież za tym głosowaliście. 800+ to też niepotrzebne rozdawnictwo, czas na likwidację!",2,120,75,197,"Jun 3, 2025 · 6:21 AM UTC",148,22,
58,Argenpoirot,"Polonia siempre parece un oasis. Será por como votan. Trzaskowski, de derecha, saco el 50,3% de los votos y Nawrocki, de extrema derecha, saco 49,7% Sin lugar para zurdos",181,3305,523,4009,"Jun 1, 2025 · 7:31 PM UTC",170,29,
59,PiotrSemka,"Unikalne nagranie z tych niedzielno- wieczornych dwoch godzin gdy wydawało się, że Trzaskowski wygrał. Bodnar miał już plan blitzkriegu, który miał całkowicie ubezwłasnowolnić wymiar sprawiedliwości.",7,252,16,275,"Jun 3, 2025 · 7:03 AM UTC",199,25,
60,D_Tarczynski,"„Za przepraszam i dziękuję to się nie kupuje” Drugi raz zrobiłaś Rafałowi porażkę. Soros upomni się o zwrot inwestycji! Weź Gajewską, worek kartofli i nie wracaj. Albo wróć na parlamentarne",1,59,12,72,"Jun 3, 2025 · 8:09 AM UTC",189,30,
61,St_Janecki,Prezydenci według wieku: Kwaśniewski - 41 lat Nawrocki - 42 lata Duda - 43 lata Wałęsa - 47 lat 2-godzinny Trzaskowski - 53 lata Kaczyński - 56 lat Komorowski - 58 lat,0,16,3,19,"Jun 3, 2025 · 10:57 AM UTC",167,32,
62,kamils74,Bo pis nie przegrał. Ty głupi jesteś? Serio? @tzolciak,0,0,0,0,"Jun 3, 2025 · 11:07 AM UTC",54,9,
63,Malgorz63513986,"Ale wiesz, że te narzędzia to możesz sobie...wyrzucić do śmieci co nie?",0,0,0,0,"Jun 3, 2025 · 11:07 AM UTC",71,12,
64,bikerxtc,Wykupione tereny przez warszawkę ...,0,0,0,0,"Jun 3, 2025 · 11:07 AM UTC",36,5,
65,WiolaPaprocka,"Przepraszam. Mieliśmy świetnego kandydata, uczciwego i dobrego człowieka, a nie dowieźliśmy. Dziękuję, bo mieliśmy od Was ogromne wsparcie. Jesteście wspaniałym teamem. Bądźcie z @trzaskowski_ on zrobił wszystko co mógł. Ja jeszcze raz przepraszam.",88,157,1813,2058,"Jun 3, 2025 · 7:41 AM UTC",248,33,
66,CastelGandolfo3,"Do piątku byłem straszony że w żadnym razie nie może wygrać Trzaskowski bo będzie ""domkniecie systemu"". Pierwszy dzień po wyborach a pisowcy coś ujadają o dymisji rządu I chcą do koryta przecież wtedy domkną system i będą dziś się rzeczy straszne. Jak wy sobie to racjnalizujecie?",0,14,13,27,"Jun 2, 2025 · 9:25 PM UTC",280,46,
67,MarekZdArEk,"To nie był wypadek przy pracy Rafał ,to był rezultat waszej pogardy dla przeciwnego elektoratu. Pamiętaj nas jest więcej .",0,0,0,0,"Jun 3, 2025 · 11:09 AM UTC",122,20,
68,SBarbara15242,"Nienawiść to trucizna. Karmisz się tą nienawiścią, tą trucizną. Rak gwarantowany",0,0,0,0,"Jun 3, 2025 · 11:09 AM UTC",80,11,
69,Nonduality10,"Znacząco to nie, można powiedzieć, że w tej grupie był remis",0,0,0,0,"Jun 3, 2025 · 11:09 AM UTC",60,11,
70,chrzanikx,"Stanowski o tym dlaczego przegrał Trzaskowski: „Platforma nie rozumie, że to nie są czasy gdy można robić z ludzi debili”",15,558,109,682,"Jun 3, 2025 · 8:58 AM UTC",121,20,
71,jacek_liberski,"""Duży negatywny elektorat"", o którym pisze @Jack_Kapela, i negatywne oceny rządu, z czym został sklejony @trzaskowski_, związane są z całkowitym brakiem polityki informacyjnej rządu, co art z @oko_press potwierdza. Nie Tusk jest zły, tylko polityka info. oko.press/wybory-to-byl-pleb…",6,75,54,135,"Jun 3, 2025 · 6:49 AM UTC",284,37,
72,MrJohnBingham,"Już po wyborach, więc możemy wrócić do afery nielegalnego finansowania kampanii wyborczej @trzaskowski_ i nielegalnych działań prowadzonych m.in. za pośrednictwem firmy Estratos oraz spółek skarbu państwa i Fundacji Twój Głos Jest Ważny. Prawda, @Adbodnar?",10,509,20,539,"Jun 3, 2025 · 7:34 AM UTC",256,34,
73,PogPsych,"Ciekawostka: Trzaskowski, podczas swojej dwugodzinnej prezydentury, zrobił dla Polski tyle samo, co rząd Tuska w niemal dwa lata urzędowania.",0,19,1,20,"Jun 3, 2025 · 5:35 AM UTC",141,19,
74,Boguslaw_ZG,"Podziękujcie swoim ""koalicjantom"" za kopanie Trzaskowskiego w trakcie kampanii. Zbawca narodu wysłał już im po koszu kwiatów?",0,0,0,0,"Jun 3, 2025 · 11:08 AM UTC",125,17,
75,St_Janecki,Prezydenci według wieku: Kwaśniewski - 41 lat Nawrocki - 42 lata Duda - 43 lata Wałęsa - 47 lat 2-godzinny Trzaskowski - 53 lata Kaczyński - 56 lat Komorowski - 58 lat,0,16,3,19,"Jun 3, 2025 · 10:57 AM UTC",167,32,
76,MrJohnBingham,Proszę nie przepraszać. Bardzo dziękujemy za Pani pracę,0,20,9,29,"Jun 3, 2025 · 10:18 AM UTC",55,8,
77,Tomasz316583776,"Jest taki jeden prostak po zawodówce z zawodu elektryk, któremu ciężko się po polsku wysłowić a głosował na Trzaskowskiego. I tak myślę że głównie tacy na niego głosowali, byli jeszcze tacy wykształceni na Collegium Humanum. Myślę że 75% z nich głosowało na Trzaska.",0,0,0,0,"Jun 3, 2025 · 11:08 AM UTC",266,43,
78,MiroPL1,"Głosowała Pani zatem za światopoglądem kandydata. Jego wizja Panią przekonała. Świadomy wybór, który szanuję. Mnie ta wizja nie przekonuje i głosowałem przeciwnie.",0,0,0,0,"Jun 3, 2025 · 11:08 AM UTC",163,22,
79,Kinga8293128676,"Nie, maja na niego kwity",0,0,0,0,"Jun 3, 2025 · 11:08 AM UTC",24,5,
80,JackPosobiec,Trzaskowski has conceded,3,75,25,103,"Jun 2, 2025 · 10:42 AM UTC",24,3,
81,hub96733970,"Dziękuję pani, za kazdy pomysł. Za Rafała w Końskich na totalnym zjeździe. Za Gajewską z ziemniakami, za Zębaczyńskiego z wueuzelami w Końskich, Tuska u Rymanowskiego, Murańskiego i wiele wiele innych dzięki którym ludzie powiedzieli dość.",0,2,0,2,"Jun 3, 2025 · 10:11 AM UTC",239,35,
82,JolaHolmes221B,Wot zagwozdka...,0,0,0,0,"Jun 3, 2025 · 11:08 AM UTC",16,2,
83,Load newest,Brak treści,0,0,0,0,,11,2,
84,PMiter,"Media dalej nic nie rozumieją i niektórzy dziennikarze... Dalej się zastanawiają, dlaczego Trzaskowski przegrał, zapominają o jednym, że przegranych nie pyta się, jak tego dokonali i jak to zrobili... Oni dalej idą w modusy, że społeczeństwo jest po prostu ""głupie"" i ""niedouczone"" Oni naprawdę w tych złotych ekranach uważają się za lepszych, a niektórzy jak ci z Onetu potrafią napisać na bezczela, że ""dziś to wszyscy mądrzy i wiedzą dlaczego RT przegrał"" Tak ludzie są mądrzejsi od was. Wy drogie bufoniaste dziennikarstwo i redaktorstwo nie różnicie się niczym od polityków i propagandy, żyjecie na końcu łańcucha wydalniczego układu, którego pilnujecie. Wiemy jedno, Trzaskowski przegrał, bo żeście za bardzo rycerzyków na białych koniach zgrywali, zamiast od początku mobilizować władzuchnę, to żeście włazili im w cztery litery i z takimi jak ""Morales"" się bujaliście w tępej propagandzie, a na końcu połapaliście się, że 1,5 roku przespano, ale już czasu na krytykę nie było, więc trzeba było z Nawrockiego zrobić ofiarę i dodać im turbo mobilizacji na prawicy. Tacy jesteście mądrzy. To dzięki wam, mamy to, co mamy dziś",2,17,9,28,"Jun 3, 2025 · 9:23 AM UTC",1130,176,
85,ArliBro,"Ludzie co piszą, że Trzaskowski to przegryw to chyba odklejeni xdd dostał poparcie prawie 50% głosujących xd jak to jest przegrywanie to chce tak codziennie.",15,52,665,732,"Jun 2, 2025 · 4:46 PM UTC",157,25,
86,xOstatniaProsta,"Rafał Trzaskowski wygrał wśród przestępców (wszystkie więzienia) Karol Nawrocki wygrał wśród żołnierzy (Kosowo, gm. Dubicze Cerkiewne)",3,482,31,516,"Jun 2, 2025 · 7:59 AM UTC",134,16,
87,Tom215784749388,Był. dwie godziny. Nikt ci nie powiedział? A taka inteligentna. Niby.,0,0,0,0,"Jun 3, 2025 · 11:08 AM UTC",69,11,
88,Puszeqqq,"o nie, nie z zemsty panie @wsamraz. Przegraną Trzaskowski zawdzięcza takim typom jak Tusk, Lis, Schnepf, całemu tvp info i tvn. Za tą całą butę i chamstwo w stosunku do normalnych ludzi. A ja jako wyborca Mentzena zagłosowałem żeby pachołek Schwaba nie rządził w Polsce,",0,0,0,0,"Jun 3, 2025 · 11:08 AM UTC",270,45,
89,f_asselineau,"POLOGNE LES ESTIMATIONS SE SONT ENCORE TROMPÉES EN FAVEUR DU CANDIDAT EUROPÉISTE 2h après la fin du scrutin,elles donnaient 51% au candidat européiste Trzaskowski. En fait,c'est l'inverse: 51% pour Nawrocki. Le trucage à la moldave ou à la roumaine aurait-il foiré in extremis ?",8,903,49,960,"Jun 2, 2025 · 10:15 AM UTC",278,44,
90,Winstonfreedom6,"Większość wyborców Mentzena na tiktoku pisało byle bie Trzaskowski który wpóści masy migrantów do Polski. Tu nie chodziło o realizowanie tej czy innej obietnicy,, tu chodziło o jednostronny przekaz",0,0,0,0,"Jun 3, 2025 · 11:08 AM UTC",197,29,
91,sjastrzebowski,"Wstałem i morda mi się cieszy od ucha do ucha. Co ona się tak cieszy - myślę sobie. Aha, ona się cieszy, bo filmik z Bodnarem oglądam, a tam łamacz prawa opowiada co teraz zrobi, jak Trzaskowski został już prezydentem. Dzień dobry cieszącym się Państwu! Za chwilę Przyjaciele Republiki @RepublikaTV",0,170,37,207,"Jun 3, 2025 · 4:14 AM UTC",298,50,
92,yung_yanush,"Sanacja polskiego życia politycznego, prosimy panie Karolu o to!",5,11,4,20,"Jun 2, 2025 · 8:07 PM UTC",64,9,
